,SARSA_Rewards1,SARSA_noSteps1,SARSA_Accuracy1,SARSA_Rewards2,SARSA_noSteps2,SARSA_Accuracy2,SARSA_Rewards3,SARSA_noSteps3,SARSA_Accuracy3,SARSA_Rewards4,SARSA_noSteps4,SARSA_Accuracy4,SARSA_Rewards5,SARSA_noSteps5,SARSA_Accuracy5,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Moving_Average_Accuracy2,Moving_Average_Step2,Moving_Average_Reward2,Moving_Average_Accuracy3,Moving_Average_Step3,Moving_Average_Reward3,Moving_Average_Accuracy4,Moving_Average_Step4,Moving_Average_Reward4,Moving_Average_Accuracy5,Moving_Average_Step5,Moving_Average_Reward5,Overall_Accuracy,Overall_Steps,Overall_Reward
402,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
403,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
404,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
405,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
406,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
407,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
408,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
409,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
410,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
411,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
412,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
413,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
414,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
415,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
416,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
417,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
418,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
419,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
420,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
421,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
422,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
423,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
424,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
425,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
426,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
427,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
428,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
429,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
430,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
431,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
432,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
433,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
434,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
435,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
436,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
437,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
438,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.06,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.404,0.992
439,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.3999999999999995,0.992
440,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.3999999999999995,0.992
441,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.3999999999999995,0.992
442,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.3999999999999995,0.992
443,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,0.9960000000000001,5.3999999999999995,0.992
444,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
445,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
446,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
447,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
448,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
449,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
450,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
451,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
452,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
453,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
454,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
455,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
456,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
457,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
458,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.04,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.397999999999999,0.992
459,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.03,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.395999999999999,0.992
460,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.03,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.395999999999999,0.992
461,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.03,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.395999999999999,0.992
462,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.03,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.395999999999999,0.992
463,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.03,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.395999999999999,0.992
464,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.03,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.395999999999999,0.992
465,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.03,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.395999999999999,0.992
466,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.394,0.992
467,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.394,0.992
468,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.98,6.93,0.96,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.9960000000000001,5.394,0.992
469,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.99,6.97,0.98,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.998,5.401999999999999,0.9960000000000001
470,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.99,6.97,0.98,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.998,5.401999999999999,0.9960000000000001
471,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.99,6.97,0.98,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.998,5.401999999999999,0.9960000000000001
472,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.99,6.97,0.98,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.998,5.401999999999999,0.9960000000000001
473,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.99,6.97,0.98,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.998,5.401999999999999,0.9960000000000001
474,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,0.99,6.97,0.98,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,0.998,5.401999999999999,0.9960000000000001
475,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.4079999999999995,1.0
476,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.4079999999999995,1.0
477,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.4079999999999995,1.0
478,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.4079999999999995,1.0
479,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.4079999999999995,1.0
480,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.4079999999999995,1.0
481,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.4079999999999995,1.0
482,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.02,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.4079999999999995,1.0
483,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.403999999999999,1.0
484,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.403999999999999,1.0
485,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.01,1.0,1.0,5.403999999999999,1.0
486,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
487,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.0,1.0,1.0,5.401999999999999,1.0
488,1,5,1,1,7,1,1,5,1,1,5,1,1,7,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,1.0,5.406,1.0
489,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,1.0,5.406,1.0
490,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,1.0,5.406,1.0
491,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,1.0,5.406,1.0
492,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,1.0,5.406,1.0
493,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,1.0,5.406,1.0
494,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.01,1.0,1.0,5.02,1.0,1.0,5.406,1.0
495,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
496,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
497,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
498,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
499,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
500,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
501,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
502,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
503,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
504,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
505,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
506,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
507,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
508,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
509,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
510,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
511,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
512,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
513,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
514,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
515,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
516,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
517,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
518,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
519,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
520,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
521,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
522,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
523,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
524,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
525,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
526,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,1.0,5.0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.02,1.0,1.0,5.404,1.0
