,Q_Rewards1,Q_noSteps1,Q_Accuracy1,Q_Rewards2,Q_noSteps2,Q_Accuracy2,Q_Rewards3,Q_noSteps3,Q_Accuracy3,Q_Rewards4,Q_noSteps4,Q_Accuracy4,Q_Rewards5,Q_noSteps5,Q_Accuracy5,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Moving_Average_Accuracy2,Moving_Average_Step2,Moving_Average_Reward2,Moving_Average_Accuracy3,Moving_Average_Step3,Moving_Average_Reward3,Moving_Average_Accuracy4,Moving_Average_Step4,Moving_Average_Reward4,Moving_Average_Accuracy5,Moving_Average_Step5,Moving_Average_Reward5,Overall_Accuracy,Overall_Steps,Overall_Reward
4725,-1,155,0,-1,210,0,1,5,1,-1,128,0,-1,224,0,0.0,110.51,-1.0,0.0,114.07,-1.0,0.87,5.3,0.74,0.0,105.03,-1.0,0.0,103.36,-1.0,0.174,87.654,-0.6519999999999999
4726,-1,62,0,-1,19,0,1,5,1,-1,79,0,-1,223,0,0.0,110.56,-1.0,0.0,113.41,-1.0,0.87,5.29,0.74,0.0,105.45,-1.0,0.0,105.13,-1.0,0.174,87.96799999999999,-0.6519999999999999
4727,-1,205,0,-1,230,0,1,5,1,-1,27,0,-1,417,0,0.0,111.31,-1.0,0.0,114.04,-1.0,0.87,5.29,0.74,0.0,104.46,-1.0,0.0,108.66,-1.0,0.174,88.752,-0.6519999999999999
4728,-1,143,0,-1,137,0,1,5,1,-1,157,0,-1,79,0,0.0,112.04,-1.0,0.0,115.28,-1.0,0.87,5.28,0.74,0.0,105.28,-1.0,0.0,108.87,-1.0,0.174,89.35,-0.6519999999999999
4729,-1,61,0,-1,77,0,1,5,1,-1,39,0,-1,60,0,0.0,110.87,-1.0,0.0,114.95,-1.0,0.87,5.26,0.74,0.0,104.17,-1.0,0.0,109.25,-1.0,0.174,88.9,-0.6519999999999999
4730,-1,129,0,-1,42,0,1,5,1,-1,133,0,-1,72,0,0.0,112.06,-1.0,0.0,113.12,-1.0,0.87,5.24,0.74,0.0,103.72,-1.0,0.0,109.55,-1.0,0.174,88.738,-0.6519999999999999
4731,-1,406,0,-1,106,0,1,6,1,-1,44,0,-1,145,0,0.0,114.37,-1.0,0.0,114.01,-1.0,0.87,5.25,0.74,0.0,103.23,-1.0,0.0,109.53,-1.0,0.174,89.27799999999999,-0.6519999999999999
4732,-1,8,0,-1,1,0,-1,2,0,-1,51,0,-1,28,0,0.0,112.93,-1.0,0.0,112.28,-1.0,0.86,5.22,0.72,0.0,101.28,-1.0,0.0,107.97,-1.0,0.172,87.936,-0.656
4733,-1,37,0,-1,36,0,1,5,1,-1,128,0,-1,33,0,0.0,109.87,-1.0,0.0,111.29,-1.0,0.86,5.22,0.72,0.0,102.01,-1.0,0.0,107.25,-1.0,0.172,87.12800000000001,-0.656
4734,-1,75,0,-1,130,0,1,5,1,-1,308,0,-1,257,0,0.0,109.24,-1.0,0.0,111.17,-1.0,0.86,5.22,0.72,0.0,105.05,-1.0,0.0,106.11,-1.0,0.172,87.358,-0.656
4735,-1,389,0,-1,33,0,1,6,1,-1,144,0,-1,165,0,0.0,112.67,-1.0,0.0,109.97,-1.0,0.86,5.23,0.72,0.0,105.76,-1.0,0.0,107.06,-1.0,0.172,88.138,-0.656
4736,-1,8,0,-1,84,0,1,5,1,-1,118,0,-1,159,0,0.0,112.16,-1.0,0.0,109.41,-1.0,0.86,5.23,0.72,0.0,106.86,-1.0,0.0,108.32,-1.0,0.172,88.39599999999999,-0.656
4737,-1,47,0,-1,246,0,1,5,1,-1,156,0,-1,170,0,0.0,111.54,-1.0,0.0,108.8,-1.0,0.86,5.19,0.72,0.0,108.19,-1.0,0.0,109.58,-1.0,0.172,88.66,-0.656
4738,-1,467,0,-1,46,0,1,5,1,-1,113,0,-1,130,0,0.0,115.6,-1.0,0.0,107.68,-1.0,0.86,5.19,0.72,0.0,107.18,-1.0,0.0,110.8,-1.0,0.172,89.28999999999999,-0.656
4739,-1,37,0,-1,101,0,1,5,1,-1,96,0,-1,85,0,0.0,114.07,-1.0,0.0,106.69,-1.0,0.86,5.19,0.72,0.0,107.23,-1.0,0.0,111.12,-1.0,0.172,88.86,-0.656
4740,-1,65,0,-1,31,0,1,7,1,-1,38,0,-1,146,0,0.0,112.91,-1.0,0.0,105.97,-1.0,0.86,5.19,0.72,0.0,106.13,-1.0,0.0,110.89,-1.0,0.172,88.21799999999999,-0.656
4741,-1,16,0,-1,255,0,1,5,1,-1,79,0,-1,92,0,0.0,112.68,-1.0,0.0,108.4,-1.0,0.86,5.17,0.72,0.0,106.36,-1.0,0.0,111.6,-1.0,0.172,88.84200000000001,-0.656
4742,-1,48,0,-1,121,0,1,5,1,-1,45,0,-1,58,0,0.0,112.22,-1.0,0.0,108.92,-1.0,0.87,5.19,0.74,0.0,105.51,-1.0,0.0,110.9,-1.0,0.174,88.548,-0.6519999999999999
4743,-1,46,0,-1,75,0,1,5,1,-1,188,0,-1,104,0,0.0,111.89,-1.0,0.0,107.92,-1.0,0.87,5.19,0.74,0.0,107.19,-1.0,0.0,111.33,-1.0,0.174,88.704,-0.6519999999999999
4744,-1,66,0,-1,88,0,1,5,1,-1,87,0,-1,35,0,0.0,111.92,-1.0,0.0,106.68,-1.0,0.88,5.22,0.76,0.0,106.96,-1.0,0.0,111.19,-1.0,0.176,88.394,-0.648
4745,-1,30,0,-1,77,0,1,5,1,-1,11,0,-1,181,0,0.0,110.7,-1.0,0.0,106.68,-1.0,0.88,5.22,0.76,0.0,105.56,-1.0,0.0,111.18,-1.0,0.176,87.868,-0.648
4746,-1,162,0,-1,140,0,1,5,1,-1,60,0,-1,77,0,0.0,111.03,-1.0,0.0,107.69,-1.0,0.88,5.2,0.76,0.0,105.25,-1.0,0.0,111.07,-1.0,0.176,88.04799999999999,-0.648
4747,-1,19,0,-1,78,0,1,5,1,-1,55,0,-1,99,0,0.0,110.48,-1.0,0.0,108.13,-1.0,0.88,5.2,0.76,0.0,104.67,-1.0,0.0,111.42,-1.0,0.176,87.98,-0.648
4748,-1,112,0,-1,178,0,1,6,1,-1,201,0,-1,63,0,0.0,110.73,-1.0,0.0,109.56,-1.0,0.88,5.21,0.76,0.0,105.37,-1.0,0.0,111.91,-1.0,0.176,88.556,-0.648
4749,-1,163,0,-1,229,0,1,6,1,-1,59,0,-1,209,0,0.0,112.26,-1.0,0.0,111.63,-1.0,0.89,5.22,0.78,0.0,104.78,-1.0,0.0,113.68,-1.0,0.178,89.514,-0.6439999999999999
4750,-1,157,0,-1,21,0,-1,2,0,-1,186,0,-1,14,0,0.0,110.66,-1.0,0.0,110.7,-1.0,0.88,5.19,0.76,0.0,102.44,-1.0,0.0,113.24,-1.0,0.176,88.446,-0.648
4751,-1,23,0,-1,21,0,1,5,1,-1,25,0,-1,260,0,0.0,110.39,-1.0,0.0,110.22,-1.0,0.88,5.19,0.76,0.0,102.34,-1.0,0.0,115.06,-1.0,0.176,88.64,-0.648
4752,-1,121,0,-1,286,0,1,5,1,-1,68,0,-1,206,0,0.0,110.78,-1.0,0.0,108.99,-1.0,0.88,5.19,0.76,0.0,102.9,-1.0,0.0,116.8,-1.0,0.176,88.932,-0.648
4753,-1,40,0,-1,527,0,1,7,1,-1,45,0,-1,101,0,0.0,110.36,-1.0,0.0,114.12,-1.0,0.88,5.21,0.76,0.0,103.18,-1.0,0.0,113.5,-1.0,0.176,89.274,-0.648
4754,-1,55,0,-1,59,0,1,5,1,-1,94,0,-1,41,0,0.0,110.2,-1.0,0.0,113.96,-1.0,0.88,5.21,0.76,0.0,103.97,-1.0,0.0,113.5,-1.0,0.176,89.36800000000001,-0.648
4755,-1,75,0,-1,51,0,1,5,1,-1,76,0,-1,16,0,0.0,108.57,-1.0,0.0,114.07,-1.0,0.88,5.21,0.76,0.0,103.87,-1.0,0.0,113.24,-1.0,0.176,88.992,-0.648
4756,-1,103,0,-1,18,0,1,5,1,-1,174,0,-1,389,0,0.0,108.36,-1.0,0.0,112.61,-1.0,0.88,5.21,0.76,0.0,105.02,-1.0,0.0,114.74,-1.0,0.176,89.188,-0.648
4757,-1,29,0,-1,54,0,1,8,1,-1,40,0,-1,119,0,0.0,107.78,-1.0,0.0,112.98,-1.0,0.88,5.24,0.76,0.0,105.1,-1.0,0.0,114.17,-1.0,0.176,89.054,-0.648
4758,-1,227,0,-1,56,0,-1,2,0,-1,158,0,-1,98,0,0.0,110.01,-1.0,0.0,112.62,-1.0,0.88,5.22,0.76,0.0,104.43,-1.0,0.0,115.03,-1.0,0.176,89.46199999999999,-0.648
4759,-1,58,0,-1,56,0,1,6,1,-1,134,0,-1,38,0,0.0,110.12,-1.0,0.0,113.08,-1.0,0.88,5.23,0.76,0.0,105.41,-1.0,0.0,114.84,-1.0,0.176,89.73599999999999,-0.648
4760,-1,185,0,-1,26,0,1,6,1,-1,143,0,-1,53,0,0.0,111.45,-1.0,0.0,111.31,-1.0,0.88,5.21,0.76,0.0,104.68,-1.0,0.0,114.2,-1.0,0.176,89.36999999999999,-0.648
4761,-1,464,0,-1,312,0,1,6,1,-1,21,0,-1,125,0,0.0,114.47,-1.0,0.0,113.19,-1.0,0.88,5.22,0.76,0.0,104.59,-1.0,0.0,115.28,-1.0,0.176,90.55,-0.648
4762,-1,242,0,-1,321,0,1,5,1,-1,116,0,-1,62,0,0.0,116.44,-1.0,0.0,115.91,-1.0,0.88,5.2,0.76,0.0,104.71,-1.0,0.0,114.98,-1.0,0.176,91.44800000000001,-0.648
4763,-1,66,0,-1,185,0,1,12,1,-1,60,0,-1,28,0,0.0,116.44,-1.0,0.0,116.57,-1.0,0.88,5.23,0.76,0.0,103.26,-1.0,0.0,114.54,-1.0,0.176,91.208,-0.648
4764,-1,147,0,-1,237,0,1,5,1,-1,60,0,-1,162,0,0.0,117.2,-1.0,0.0,118.17,-1.0,0.88,5.23,0.76,0.0,103.79,-1.0,0.0,116.06,-1.0,0.176,92.09,-0.648
4765,-1,187,0,-1,170,0,1,5,1,-1,23,0,-1,232,0,0.0,116.27,-1.0,0.0,117.76,-1.0,0.88,5.23,0.76,0.0,98.49,-1.0,0.0,117.09,-1.0,0.176,90.968,-0.648
4766,-1,153,0,-1,82,0,1,5,1,-1,87,0,-1,71,0,0.0,116.5,-1.0,0.0,118.05,-1.0,0.89,5.24,0.78,0.0,96.56,-1.0,0.0,115.64,-1.0,0.178,90.398,-0.6439999999999999
4767,-1,350,0,-1,35,0,1,5,1,-1,154,0,-1,189,0,0.0,119.81,-1.0,0.0,117.66,-1.0,0.89,5.24,0.78,0.0,97.9,-1.0,0.0,117.15,-1.0,0.178,91.55199999999999,-0.6439999999999999
4768,-1,35,0,-1,155,0,1,7,1,-1,133,0,-1,18,0,0.0,119.29,-1.0,0.0,118.89,-1.0,0.89,5.26,0.78,0.0,98.57,-1.0,0.0,115.98,-1.0,0.178,91.598,-0.6439999999999999
4769,-1,56,0,-1,9,0,1,5,1,-1,198,0,-1,140,0,0.0,118.99,-1.0,0.0,116.47,-1.0,0.89,5.26,0.78,0.0,100.09,-1.0,0.0,114.21,-1.0,0.178,91.00399999999999,-0.6439999999999999
4770,-1,41,0,-1,39,0,1,5,1,-1,42,0,-1,17,0,0.0,118.85,-1.0,0.0,115.9,-1.0,0.89,5.26,0.78,0.0,99.04,-1.0,0.0,112.22,-1.0,0.178,90.25399999999999,-0.6439999999999999
4771,-1,171,0,-1,78,0,1,5,1,-1,86,0,-1,25,0,0.0,118.58,-1.0,0.0,114.39,-1.0,0.9,5.29,0.8,0.0,99.42,-1.0,0.0,112.12,-1.0,0.18,89.96000000000001,-0.64
4772,-1,19,0,-1,154,0,1,5,1,-1,35,0,-1,120,0,0.0,118.26,-1.0,0.0,115.57,-1.0,0.91,5.33,0.82,0.0,99.55,-1.0,0.0,112.56,-1.0,0.182,90.25399999999999,-0.636
4773,-1,85,0,-1,187,0,-1,4,0,-1,125,0,-1,34,0,0.0,117.94,-1.0,0.0,116.63,-1.0,0.9,5.31,0.8,0.0,100.27,-1.0,0.0,111.64,-1.0,0.18,90.35799999999999,-0.64
4774,-1,44,0,-1,5,0,1,7,1,-1,22,0,-1,76,0,0.0,116.35,-1.0,0.0,116.45,-1.0,0.9,5.33,0.8,0.0,98.69,-1.0,0.0,111.45,-1.0,0.18,89.65400000000001,-0.64
4775,-1,69,0,-1,136,0,1,5,1,-1,20,0,-1,50,0,0.0,116.97,-1.0,0.0,116.7,-1.0,0.9,5.33,0.8,0.0,98.66,-1.0,0.0,111.53,-1.0,0.18,89.83800000000001,-0.64
4776,-1,78,0,-1,28,0,1,5,1,-1,53,0,-1,12,0,0.0,117.31,-1.0,0.0,115.8,-1.0,0.9,5.33,0.8,0.0,98.92,-1.0,0.0,111.38,-1.0,0.18,89.748,-0.64
4777,-1,147,0,-1,140,0,1,6,1,-1,166,0,-1,101,0,0.0,118.22,-1.0,0.0,115.85,-1.0,0.91,5.37,0.82,0.0,99.48,-1.0,0.0,108.6,-1.0,0.182,89.50399999999999,-0.636
4778,-1,42,0,-1,75,0,1,5,1,-1,12,0,-1,89,0,0.0,116.08,-1.0,0.0,114.0,-1.0,0.91,5.37,0.82,0.0,98.9,-1.0,0.0,109.08,-1.0,0.182,88.686,-0.636
4779,-1,84,0,-1,189,0,1,5,1,-1,173,0,-1,136,0,0.0,113.73,-1.0,0.0,115.14,-1.0,0.91,5.33,0.82,0.0,99.69,-1.0,0.0,110.29,-1.0,0.182,88.836,-0.636
4780,-1,139,0,-1,33,0,1,5,1,-1,294,0,-1,97,0,0.0,112.89,-1.0,0.0,113.93,-1.0,0.91,5.31,0.82,0.0,101.78,-1.0,0.0,109.95,-1.0,0.182,88.77199999999999,-0.636
4781,-1,144,0,-1,15,0,1,6,1,-1,57,0,-1,33,0,0.0,113.64,-1.0,0.0,112.41,-1.0,0.91,5.32,0.82,0.0,101.62,-1.0,0.0,109.62,-1.0,0.182,88.522,-0.636
4782,-1,259,0,-1,69,0,1,5,1,-1,46,0,-1,153,0,0.0,115.96,-1.0,0.0,111.31,-1.0,0.92,5.33,0.84,0.0,100.75,-1.0,0.0,110.26,-1.0,0.184,88.72200000000001,-0.632
4783,-1,51,0,-1,144,0,1,6,1,-1,111,0,-1,92,0,0.0,114.88,-1.0,0.0,111.2,-1.0,0.92,5.34,0.84,0.0,101.45,-1.0,0.0,109.52,-1.0,0.184,88.478,-0.632
4784,-1,33,0,-1,169,0,1,5,1,-1,113,0,-1,97,0,0.0,113.77,-1.0,0.0,112.67,-1.0,0.92,5.34,0.84,0.0,102.21,-1.0,0.0,110.19,-1.0,0.184,88.836,-0.632
4785,-1,190,0,-1,77,0,1,5,1,-1,69,0,-1,22,0,0.0,115.3,-1.0,0.0,111.4,-1.0,0.92,5.34,0.84,0.0,102.38,-1.0,0.0,105.77,-1.0,0.184,88.03799999999998,-0.632
4786,-1,84,0,-1,28,0,1,5,1,-1,72,0,-1,163,0,0.0,115.59,-1.0,0.0,109.87,-1.0,0.92,5.34,0.84,0.0,101.91,-1.0,0.0,105.95,-1.0,0.184,87.732,-0.632
4787,-1,267,0,-1,40,0,1,7,1,-1,78,0,-1,190,0,0.0,118.09,-1.0,0.0,108.21,-1.0,0.92,5.34,0.84,0.0,101.19,-1.0,0.0,107.54,-1.0,0.184,88.07400000000001,-0.632
4788,-1,47,0,-1,103,0,1,5,1,-1,111,0,-1,177,0,0.0,117.23,-1.0,0.0,108.47,-1.0,0.92,5.34,0.84,0.0,102.07,-1.0,0.0,108.6,-1.0,0.184,88.34200000000001,-0.632
4789,-1,94,0,-1,62,0,1,7,1,-1,41,0,-1,40,0,0.0,117.95,-1.0,0.0,107.76,-1.0,0.92,5.35,0.84,0.0,100.97,-1.0,0.0,108.23,-1.0,0.184,88.05199999999999,-0.632
4790,-1,102,0,-1,87,0,1,5,1,-1,68,0,-1,140,0,0.0,118.8,-1.0,0.0,108.56,-1.0,0.92,5.33,0.84,0.0,100.68,-1.0,0.0,107.72,-1.0,0.184,88.218,-0.632
4791,-1,151,0,-1,59,0,1,5,1,-1,107,0,-1,320,0,0.0,119.23,-1.0,0.0,108.98,-1.0,0.92,5.32,0.84,0.0,98.48,-1.0,0.0,110.57,-1.0,0.184,88.51599999999999,-0.632
4792,-1,58,0,-1,146,0,1,7,1,-1,52,0,-1,160,0,0.0,118.41,-1.0,0.0,110.12,-1.0,0.92,5.33,0.84,0.0,97.21,-1.0,0.0,111.46,-1.0,0.184,88.506,-0.632
4793,-1,74,0,-1,11,0,1,7,1,-1,115,0,-1,64,0,0.0,118.5,-1.0,0.0,107.58,-1.0,0.92,5.35,0.84,0.0,97.48,-1.0,0.0,110.58,-1.0,0.184,87.898,-0.632
4794,-1,56,0,-1,108,0,1,5,1,-1,148,0,-1,29,0,0.0,116.95,-1.0,0.0,107.74,-1.0,0.92,5.35,0.84,0.0,98.65,-1.0,0.0,108.78,-1.0,0.184,87.494,-0.632
4795,-1,157,0,-1,24,0,1,5,1,-1,50,0,-1,110,0,0.0,116.38,-1.0,0.0,106.88,-1.0,0.92,5.35,0.84,0.0,98.84,-1.0,0.0,109.5,-1.0,0.184,87.39,-0.632
4796,-1,247,0,-1,28,0,1,7,1,-1,191,0,-1,226,0,0.0,118.13,-1.0,0.0,106.32,-1.0,0.93,5.39,0.86,0.0,100.24,-1.0,0.0,111.39,-1.0,0.186,88.294,-0.628
4797,-1,77,0,-1,15,0,-1,4,0,-1,32,0,-1,11,0,0.0,118.65,-1.0,0.0,104.87,-1.0,0.92,5.38,0.84,0.0,99.1,-1.0,0.0,110.85,-1.0,0.184,87.77000000000001,-0.632
4798,-1,131,0,-1,34,0,1,5,1,-1,73,0,-1,75,0,0.0,118.96,-1.0,0.0,104.12,-1.0,0.92,5.38,0.84,0.0,97.54,-1.0,0.0,111.02,-1.0,0.184,87.404,-0.632
4799,-1,119,0,-1,42,0,1,5,1,-1,163,0,-1,59,0,0.0,118.57,-1.0,0.0,103.98,-1.0,0.92,5.38,0.84,0.0,97.49,-1.0,0.0,110.67,-1.0,0.184,87.218,-0.632
4800,-1,28,0,-1,28,0,1,5,1,-1,127,0,-1,18,0,0.0,117.5,-1.0,0.0,103.89,-1.0,0.92,5.35,0.84,0.0,98.48,-1.0,0.0,110.51,-1.0,0.184,87.14599999999999,-0.632
4801,-1,70,0,-1,54,0,1,5,1,-1,149,0,-1,77,0,0.0,117.98,-1.0,0.0,102.36,-1.0,0.92,5.35,0.84,0.0,96.77,-1.0,0.0,110.57,-1.0,0.184,86.606,-0.632
4802,-1,177,0,-1,7,0,1,5,1,-1,309,0,-1,40,0,0.0,119.7,-1.0,0.0,100.72,-1.0,0.92,5.35,0.84,0.0,98.24,-1.0,0.0,110.44,-1.0,0.184,86.89,-0.632
4803,-1,49,0,-1,20,0,1,6,1,-1,104,0,-1,129,0,0.0,119.1,-1.0,0.0,100.06,-1.0,0.92,5.36,0.84,0.0,98.08,-1.0,0.0,110.22,-1.0,0.184,86.56400000000001,-0.632
4804,-1,91,0,-1,127,0,-1,4,0,-1,244,0,-1,311,0,0.0,117.46,-1.0,0.0,99.31,-1.0,0.91,5.35,0.82,0.0,99.01,-1.0,0.0,112.84,-1.0,0.182,86.79400000000001,-0.636
4805,-1,19,0,-1,130,0,1,5,1,-1,16,0,-1,169,0,0.0,117.06,-1.0,0.0,99.21,-1.0,0.91,5.34,0.82,0.0,98.01,-1.0,0.0,113.32,-1.0,0.182,86.588,-0.636
4806,-1,274,0,-1,465,0,1,5,1,-1,86,0,-1,29,0,0.0,119.26,-1.0,0.0,103.68,-1.0,0.92,5.36,0.84,0.0,98.12,-1.0,0.0,112.41,-1.0,0.184,87.766,-0.632
4807,-1,92,0,-1,44,0,1,5,1,-1,179,0,-1,171,0,0.0,120.01,-1.0,0.0,103.22,-1.0,0.93,5.39,0.86,0.0,98.95,-1.0,0.0,113.9,-1.0,0.186,88.29400000000001,-0.628
4808,-1,91,0,-1,88,0,1,5,1,-1,48,0,-1,32,0,0.0,120.89,-1.0,0.0,103.68,-1.0,0.93,5.39,0.86,0.0,97.58,-1.0,0.0,113.65,-1.0,0.186,88.23799999999999,-0.628
4809,-1,14,0,-1,10,0,1,5,1,-1,10,0,-1,69,0,0.0,118.95,-1.0,0.0,102.73,-1.0,0.93,5.37,0.86,0.0,97.63,-1.0,0.0,112.81,-1.0,0.186,87.498,-0.628
4810,-1,33,0,-1,26,0,1,5,1,-1,131,0,-1,86,0,0.0,118.8,-1.0,0.0,102.04,-1.0,0.93,5.35,0.86,0.0,96.8,-1.0,0.0,111.66,-1.0,0.186,86.92999999999999,-0.628
4811,-1,264,0,-1,17,0,1,5,1,-1,265,0,-1,81,0,0.0,118.62,-1.0,0.0,101.46,-1.0,0.93,5.35,0.86,0.0,99.18,-1.0,0.0,111.28,-1.0,0.186,87.178,-0.628
4812,-1,59,0,-1,94,0,1,5,1,-1,120,0,-1,17,0,0.0,117.6,-1.0,0.0,101.16,-1.0,0.93,5.34,0.86,0.0,99.56,-1.0,0.0,111.33,-1.0,0.186,86.99799999999999,-0.628
4813,-1,54,0,-1,111,0,1,5,1,-1,21,0,-1,185,0,0.0,116.72,-1.0,0.0,101.94,-1.0,0.93,5.32,0.86,0.0,99.13,-1.0,0.0,110.96,-1.0,0.186,86.814,-0.628
4814,-1,135,0,-1,51,0,1,5,1,-1,53,0,-1,37,0,0.0,114.59,-1.0,0.0,102.05,-1.0,0.93,5.32,0.86,0.0,99.25,-1.0,0.0,111.02,-1.0,0.186,86.446,-0.628
4815,-1,149,0,-1,114,0,1,5,1,-1,210,0,-1,146,0,0.0,115.7,-1.0,0.0,102.01,-1.0,0.94,5.34,0.88,0.0,100.32,-1.0,0.0,112.41,-1.0,0.188,87.15599999999999,-0.624
4816,-1,143,0,-1,249,0,1,7,1,-1,51,0,-1,28,0,0.0,115.94,-1.0,0.0,103.9,-1.0,0.94,5.35,0.88,0.0,100.41,-1.0,0.0,110.18,-1.0,0.188,87.156,-0.624
4817,-1,39,0,-1,253,0,1,8,1,-1,19,0,-1,172,0,0.0,112.66,-1.0,0.0,105.89,-1.0,0.94,5.38,0.88,0.0,99.58,-1.0,0.0,111.71,-1.0,0.188,87.044,-0.624
4818,-1,91,0,-1,85,0,1,7,1,-1,34,0,-1,45,0,0.0,113.43,-1.0,0.0,106.71,-1.0,0.94,5.4,0.88,0.0,98.09,-1.0,0.0,110.95,-1.0,0.188,86.916,-0.624
4819,-1,175,0,-1,55,0,1,6,1,-1,21,0,-1,39,0,0.0,114.7,-1.0,0.0,105.96,-1.0,0.94,5.39,0.88,0.0,98.13,-1.0,0.0,109.3,-1.0,0.188,86.696,-0.624
4820,-1,432,0,-1,291,0,1,5,1,-1,156,0,-1,355,0,0.0,118.23,-1.0,0.0,108.66,-1.0,0.94,5.39,0.88,0.0,99.23,-1.0,0.0,112.21,-1.0,0.188,88.744,-0.624
4821,-1,43,0,-1,129,0,1,5,1,-1,25,0,-1,24,0,0.0,117.51,-1.0,0.0,106.13,-1.0,0.94,5.38,0.88,0.0,98.6,-1.0,0.0,110.02,-1.0,0.188,87.52799999999999,-0.624
4822,-1,57,0,-1,26,0,1,5,1,-1,77,0,-1,41,0,0.0,117.57,-1.0,0.0,105.76,-1.0,0.94,5.38,0.88,0.0,98.94,-1.0,0.0,110.23,-1.0,0.188,87.576,-0.624
4823,-1,52,0,-1,48,0,1,5,1,-1,38,0,-1,115,0,0.0,116.82,-1.0,0.0,104.77,-1.0,0.94,5.37,0.88,0.0,99.07,-1.0,0.0,110.78,-1.0,0.188,87.362,-0.624
4824,-1,33,0,-1,111,0,1,5,1,-1,101,0,-1,168,0,0.0,116.53,-1.0,0.0,104.09,-1.0,0.94,5.35,0.88,0.0,98.58,-1.0,0.0,111.75,-1.0,0.188,87.26,-0.624
4825,-1,61,0,-1,168,0,1,5,1,-1,72,0,-1,50,0,0.0,115.59,-1.0,0.0,103.67,-1.0,0.94,5.35,0.88,0.0,98.02,-1.0,0.0,110.01,-1.0,0.188,86.52799999999999,-0.624
4826,-1,102,0,-1,71,0,1,8,1,-1,50,0,-1,210,0,0.0,115.99,-1.0,0.0,104.19,-1.0,0.94,5.38,0.88,0.0,97.73,-1.0,0.0,109.88,-1.0,0.188,86.634,-0.624
4827,-1,15,0,-1,31,0,1,5,1,-1,2,0,-1,37,0,0.0,114.09,-1.0,0.0,102.2,-1.0,0.94,5.38,0.88,0.0,97.48,-1.0,0.0,106.08,-1.0,0.188,85.046,-0.624
4828,-1,99,0,-1,132,0,1,5,1,-1,57,0,-1,73,0,0.0,113.65,-1.0,0.0,102.15,-1.0,0.94,5.38,0.88,0.0,96.48,-1.0,0.0,106.02,-1.0,0.188,84.736,-0.624
4829,-1,101,0,-1,138,0,1,7,1,-1,69,0,-1,9,0,0.0,114.05,-1.0,0.0,102.76,-1.0,0.94,5.4,0.88,0.0,96.78,-1.0,0.0,105.51,-1.0,0.188,84.9,-0.624
4830,-1,67,0,-1,23,0,1,5,1,-1,178,0,-1,91,0,0.0,113.43,-1.0,0.0,102.57,-1.0,0.94,5.4,0.88,0.0,97.23,-1.0,0.0,105.7,-1.0,0.188,84.866,-0.624
4831,-1,30,0,-1,141,0,1,5,1,-1,52,0,-1,28,0,0.0,109.67,-1.0,0.0,102.92,-1.0,0.94,5.39,0.88,0.0,97.31,-1.0,0.0,104.53,-1.0,0.188,83.96399999999998,-0.624
4832,-1,50,0,-1,115,0,1,5,1,-1,20,0,-1,232,0,0.0,110.09,-1.0,0.0,104.06,-1.0,0.95,5.42,0.9,0.0,97.0,-1.0,0.0,106.57,-1.0,0.19,84.628,-0.62
4833,-1,169,0,-1,104,0,1,5,1,-1,138,0,-1,192,0,0.0,111.41,-1.0,0.0,104.74,-1.0,0.95,5.42,0.9,0.0,97.1,-1.0,0.0,108.16,-1.0,0.19,85.36599999999999,-0.62
4834,-1,22,0,-1,82,0,1,7,1,-1,98,0,-1,93,0,0.0,110.88,-1.0,0.0,104.26,-1.0,0.95,5.44,0.9,0.0,95.0,-1.0,0.0,106.52,-1.0,0.19,84.41999999999999,-0.62
4835,-1,91,0,-1,33,0,1,6,1,-1,76,0,-1,31,0,0.0,107.9,-1.0,0.0,104.26,-1.0,0.95,5.44,0.9,0.0,94.32,-1.0,0.0,105.18,-1.0,0.19,83.42,-0.62
4836,-1,9,0,-1,52,0,-1,2,0,-1,33,0,-1,55,0,0.0,107.91,-1.0,0.0,103.94,-1.0,0.94,5.41,0.88,0.0,93.47,-1.0,0.0,104.14,-1.0,0.188,82.974,-0.624
4837,-1,89,0,-1,31,0,1,5,1,-1,419,0,-1,55,0,0.0,108.33,-1.0,0.0,101.79,-1.0,0.94,5.41,0.88,0.0,96.1,-1.0,0.0,102.99,-1.0,0.188,82.924,-0.624
4838,-1,187,0,-1,128,0,1,6,1,-1,227,0,-1,257,0,0.0,105.53,-1.0,0.0,102.61,-1.0,0.94,5.42,0.88,0.0,97.24,-1.0,0.0,104.26,-1.0,0.188,83.01199999999999,-0.624
4839,-1,90,0,-1,229,0,1,5,1,-1,79,0,-1,141,0,0.0,106.06,-1.0,0.0,103.89,-1.0,0.94,5.42,0.88,0.0,97.07,-1.0,0.0,104.82,-1.0,0.188,83.45199999999998,-0.624
4840,-1,44,0,-1,23,0,1,5,1,-1,154,0,-1,20,0,0.0,105.85,-1.0,0.0,103.81,-1.0,0.94,5.4,0.88,0.0,98.23,-1.0,0.0,103.56,-1.0,0.188,83.37,-0.624
4841,-1,49,0,-1,33,0,1,5,1,-1,14,0,-1,269,0,0.0,106.18,-1.0,0.0,101.59,-1.0,0.94,5.4,0.88,0.0,97.58,-1.0,0.0,105.33,-1.0,0.188,83.216,-0.624
