,SARSA_Rewards1,SARSA_noSteps1,SARSA_Accuracy1,SARSA_Rewards2,SARSA_noSteps2,SARSA_Accuracy2,SARSA_Rewards3,SARSA_noSteps3,SARSA_Accuracy3,SARSA_Rewards4,SARSA_noSteps4,SARSA_Accuracy4,SARSA_Rewards5,SARSA_noSteps5,SARSA_Accuracy5,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Moving_Average_Accuracy2,Moving_Average_Step2,Moving_Average_Reward2,Moving_Average_Accuracy3,Moving_Average_Step3,Moving_Average_Reward3,Moving_Average_Accuracy4,Moving_Average_Step4,Moving_Average_Reward4,Moving_Average_Accuracy5,Moving_Average_Step5,Moving_Average_Reward5,Overall_Accuracy,Overall_Steps,Overall_Reward
1903,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.95,5.61,0.9,0.96,5.55,0.92,0.89,5.2,0.78,0.88,5.38,0.76,0.88,5.62,0.76,0.9119999999999999,5.4719999999999995,0.8240000000000001
1904,-1,1,0,-1,4,0,1,5,1,1,7,1,1,5,1,0.94,5.57,0.88,0.95,5.54,0.9,0.89,5.19,0.78,0.88,5.4,0.76,0.88,5.62,0.76,0.908,5.464,0.8160000000000001
1905,1,5,1,1,5,1,1,7,1,1,6,1,1,5,1,0.94,5.54,0.88,0.95,5.54,0.9,0.9,5.24,0.8,0.88,5.39,0.76,0.88,5.62,0.76,0.9099999999999999,5.466,0.82
1906,1,9,1,1,5,1,1,5,1,1,5,1,1,5,1,0.94,5.58,0.88,0.95,5.54,0.9,0.9,5.21,0.8,0.88,5.37,0.76,0.88,5.62,0.76,0.9099999999999999,5.464,0.82
1907,1,7,1,1,5,1,1,5,1,1,5,1,1,7,1,0.94,5.6,0.88,0.95,5.49,0.9,0.9,5.2,0.8,0.88,5.37,0.76,0.89,5.67,0.78,0.9119999999999999,5.465999999999999,0.8240000000000001
1908,1,5,1,1,5,1,1,7,1,1,5,1,1,5,1,0.94,5.6,0.88,0.95,5.47,0.9,0.9,5.2,0.8,0.88,5.35,0.76,0.89,5.63,0.78,0.9119999999999999,5.449999999999999,0.8240000000000001
1909,-1,3,0,1,7,1,1,5,1,1,5,1,-1,3,0,0.93,5.56,0.86,0.95,5.49,0.9,0.91,5.24,0.82,0.89,5.37,0.78,0.88,5.61,0.76,0.9120000000000001,5.454,0.8240000000000001
1910,1,6,1,1,7,1,1,7,1,1,5,1,1,5,1,0.93,5.57,0.86,0.95,5.51,0.9,0.91,5.26,0.82,0.89,5.37,0.78,0.88,5.61,0.76,0.9120000000000001,5.464,0.8240000000000001
1911,1,7,1,1,5,1,1,5,1,1,8,1,1,7,1,0.93,5.59,0.86,0.95,5.51,0.9,0.92,5.26,0.84,0.89,5.4,0.78,0.88,5.63,0.76,0.914,5.478,0.828
1912,1,5,1,-1,4,0,1,5,1,1,5,1,1,5,1,0.93,5.59,0.86,0.94,5.5,0.88,0.92,5.26,0.84,0.9,5.41,0.8,0.88,5.63,0.76,0.914,5.478,0.828
1913,1,8,1,-1,3,0,1,5,1,1,5,1,-1,3,0,0.93,5.62,0.86,0.93,5.48,0.86,0.92,5.26,0.84,0.91,5.42,0.82,0.87,5.61,0.74,0.9120000000000001,5.478,0.8240000000000001
1914,1,5,1,1,37,1,1,5,1,1,5,1,1,5,1,0.93,5.6,0.86,0.93,5.8,0.86,0.93,5.27,0.86,0.91,5.42,0.82,0.87,5.6,0.74,0.914,5.537999999999999,0.828
1915,1,5,1,1,7,1,1,7,1,1,5,1,1,5,1,0.93,5.6,0.86,0.93,5.82,0.86,0.93,5.29,0.86,0.91,5.4,0.82,0.87,5.58,0.74,0.914,5.537999999999999,0.828
1916,1,5,1,1,5,1,1,5,1,1,5,1,1,6,1,0.93,5.58,0.86,0.93,5.8,0.86,0.93,5.29,0.86,0.91,5.4,0.82,0.87,5.59,0.74,0.914,5.532,0.828
1917,1,5,1,1,6,1,1,5,1,1,5,1,1,8,1,0.93,5.58,0.86,0.93,5.8,0.86,0.93,5.29,0.86,0.91,5.38,0.82,0.87,5.6,0.74,0.914,5.529999999999999,0.828
1918,1,7,1,1,5,1,1,5,1,1,5,1,1,7,1,0.93,5.6,0.86,0.93,5.8,0.86,0.93,5.29,0.86,0.91,5.38,0.82,0.88,5.65,0.76,0.916,5.544,0.8320000000000001
1919,1,5,1,1,5,1,1,7,1,-1,2,0,1,5,1,0.93,5.6,0.86,0.93,5.8,0.86,0.93,5.31,0.86,0.9,5.35,0.8,0.88,5.65,0.76,0.914,5.541999999999999,0.828
1920,1,5,1,1,5,1,1,7,1,1,6,1,1,5,1,0.93,5.6,0.86,0.93,5.8,0.86,0.93,5.31,0.86,0.91,5.36,0.82,0.88,5.63,0.76,0.916,5.539999999999999,0.8320000000000001
1921,1,8,1,1,7,1,1,5,1,1,6,1,1,5,1,0.93,5.63,0.86,0.93,5.82,0.86,0.93,5.31,0.86,0.92,5.41,0.84,0.88,5.63,0.76,0.9179999999999999,5.56,0.836
1922,-1,2,0,1,6,1,-1,3,0,1,5,1,1,9,1,0.92,5.6,0.84,0.93,5.82,0.86,0.92,5.28,0.84,0.92,5.41,0.84,0.88,5.67,0.76,0.914,5.556,0.828
1923,-1,1,0,-1,4,0,1,6,1,1,5,1,1,7,1,0.91,5.54,0.82,0.92,5.81,0.84,0.92,5.25,0.84,0.92,5.41,0.84,0.88,5.69,0.76,0.9099999999999999,5.540000000000001,0.82
1924,-1,1,0,1,5,1,1,5,1,1,5,1,1,5,1,0.9,5.5,0.8,0.92,5.81,0.84,0.92,5.23,0.84,0.92,5.41,0.84,0.88,5.68,0.76,0.908,5.526,0.8160000000000001
1925,-1,41,0,1,5,1,1,5,1,1,5,1,1,5,1,0.89,5.86,0.78,0.92,5.81,0.84,0.92,5.23,0.84,0.92,5.37,0.84,0.88,5.68,0.76,0.906,5.59,0.8119999999999999
1926,1,87,1,1,5,1,1,7,1,1,5,1,1,5,1,0.89,6.68,0.78,0.92,5.81,0.84,0.92,5.23,0.84,0.92,5.37,0.84,0.88,5.68,0.76,0.906,5.754,0.8119999999999999
1927,1,5,1,1,9,1,1,5,1,1,5,1,-1,3,0,0.89,6.68,0.78,0.92,5.84,0.84,0.92,5.23,0.84,0.92,5.37,0.84,0.87,5.66,0.74,0.9039999999999999,5.756,0.808
1928,-1,4,0,1,5,1,1,5,1,1,5,1,1,7,1,0.88,6.67,0.76,0.92,5.83,0.84,0.92,5.23,0.84,0.93,5.39,0.86,0.87,5.68,0.74,0.9040000000000001,5.76,0.808
1929,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.67,0.76,0.92,5.83,0.84,0.92,5.23,0.84,0.93,5.39,0.86,0.88,5.68,0.76,0.906,5.76,0.8119999999999999
1930,1,8,1,1,7,1,1,5,1,1,7,1,1,5,1,0.88,6.7,0.76,0.92,5.84,0.84,0.93,5.25,0.86,0.93,5.41,0.86,0.88,5.68,0.76,0.908,5.776,0.8160000000000001
1931,1,5,1,-1,1,0,1,5,1,1,5,1,1,5,1,0.88,6.7,0.76,0.91,5.8,0.82,0.93,5.25,0.86,0.94,5.43,0.88,0.88,5.68,0.76,0.908,5.772,0.8160000000000001
1932,1,9,1,1,7,1,-1,5,0,-1,1,0,1,5,1,0.88,6.74,0.76,0.91,5.82,0.82,0.92,5.25,0.84,0.93,5.39,0.86,0.88,5.65,0.76,0.9040000000000001,5.7700000000000005,0.808
1933,1,5,1,1,5,1,1,16,1,1,5,1,1,7,1,0.88,6.74,0.76,0.91,5.82,0.82,0.92,5.36,0.84,0.93,5.39,0.86,0.88,5.65,0.76,0.9040000000000001,5.792,0.808
1934,1,5,1,1,7,1,1,5,1,1,5,1,1,7,1,0.88,6.74,0.76,0.91,5.84,0.82,0.92,5.35,0.84,0.93,5.36,0.86,0.88,5.65,0.76,0.9040000000000001,5.787999999999999,0.808
1935,1,7,1,1,11,1,1,5,1,1,7,1,1,5,1,0.88,6.76,0.76,0.91,5.9,0.82,0.92,5.35,0.84,0.94,5.4,0.88,0.88,5.65,0.76,0.906,5.811999999999999,0.8119999999999999
1936,1,7,1,1,5,1,1,7,1,1,5,1,-1,4,0,0.88,6.78,0.76,0.92,5.94,0.84,0.92,5.37,0.84,0.94,5.4,0.88,0.87,5.64,0.74,0.906,5.8260000000000005,0.8119999999999999
1937,1,7,1,1,6,1,-1,3,0,1,5,1,1,5,1,0.88,6.78,0.76,0.92,5.95,0.84,0.92,5.39,0.84,0.94,5.4,0.88,0.87,5.64,0.74,0.906,5.832000000000001,0.8119999999999999
1938,1,5,1,1,5,1,-1,4,0,1,7,1,1,6,1,0.88,6.76,0.76,0.92,5.95,0.84,0.91,5.36,0.82,0.94,5.38,0.88,0.87,5.64,0.74,0.9039999999999999,5.818,0.808
1939,1,5,1,1,5,1,1,5,1,-1,3,0,1,5,1,0.88,6.76,0.76,0.92,5.93,0.84,0.91,5.36,0.82,0.93,5.36,0.86,0.87,5.64,0.74,0.9019999999999999,5.8100000000000005,0.8039999999999999
1940,1,5,1,-1,4,0,1,6,1,1,5,1,1,7,1,0.88,6.76,0.76,0.91,5.92,0.82,0.91,5.37,0.82,0.94,5.36,0.88,0.87,5.66,0.74,0.9019999999999999,5.814,0.8039999999999999
1941,1,5,1,1,5,1,1,5,1,1,7,1,1,5,1,0.88,6.76,0.76,0.91,5.91,0.82,0.91,5.37,0.82,0.95,5.4,0.9,0.87,5.64,0.74,0.9040000000000001,5.816,0.808
1942,1,6,1,-1,1,0,1,5,1,1,7,1,1,5,1,0.88,6.75,0.76,0.9,5.87,0.8,0.91,5.37,0.82,0.95,5.4,0.9,0.87,5.64,0.74,0.9019999999999999,5.806,0.8039999999999999
1943,1,5,1,1,15,1,1,5,1,1,5,1,-1,6,0,0.88,6.73,0.76,0.9,5.97,0.8,0.91,5.35,0.82,0.95,5.4,0.9,0.86,5.65,0.72,0.9,5.8199999999999985,0.8
1944,1,5,1,1,19,1,1,7,1,1,9,1,1,5,1,0.88,6.73,0.76,0.9,6.11,0.8,0.91,5.35,0.82,0.95,5.44,0.9,0.86,5.65,0.72,0.9,5.856,0.8
1945,-1,1,0,1,5,1,1,5,1,1,5,1,1,5,1,0.87,6.69,0.74,0.9,6.11,0.8,0.92,5.37,0.84,0.95,5.44,0.9,0.86,5.65,0.72,0.9,5.852000000000001,0.8
1946,1,5,1,-1,3,0,1,5,1,-1,4,0,1,5,1,0.88,6.7,0.76,0.89,6.09,0.78,0.92,5.37,0.84,0.94,5.42,0.88,0.86,5.65,0.72,0.898,5.845999999999999,0.7959999999999999
1947,1,7,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.72,0.76,0.89,6.09,0.78,0.92,5.36,0.84,0.94,5.42,0.88,0.86,5.65,0.72,0.898,5.847999999999999,0.7959999999999999
1948,1,7,1,1,5,1,1,5,1,-1,2,0,1,5,1,0.88,6.7,0.76,0.89,6.09,0.78,0.92,5.36,0.84,0.93,5.39,0.86,0.87,5.66,0.74,0.898,5.84,0.7959999999999999
1949,-1,2,0,1,7,1,1,7,1,-1,4,0,1,5,1,0.87,6.65,0.74,0.89,6.11,0.78,0.92,5.38,0.84,0.92,5.38,0.84,0.87,5.66,0.74,0.8939999999999999,5.836,0.7879999999999999
1950,1,12,1,1,6,1,1,5,1,-1,3,0,1,5,1,0.87,6.72,0.74,0.89,6.08,0.78,0.92,5.36,0.84,0.91,5.33,0.82,0.87,5.66,0.74,0.892,5.83,0.784
1951,1,5,1,-1,1,0,1,5,1,1,9,1,1,5,1,0.87,6.72,0.74,0.88,6.04,0.76,0.92,5.36,0.84,0.91,5.36,0.82,0.88,5.7,0.76,0.892,5.836,0.784
1952,1,5,1,1,20,1,1,5,1,1,5,1,1,5,1,0.87,6.7,0.74,0.88,6.17,0.76,0.92,5.36,0.84,0.91,5.36,0.82,0.88,5.7,0.76,0.892,5.858,0.784
1953,1,5,1,-1,12,0,1,6,1,1,5,1,-1,1,0,0.87,6.68,0.74,0.87,6.24,0.74,0.92,5.37,0.84,0.91,5.35,0.82,0.87,5.66,0.74,0.8880000000000001,5.86,0.776
1954,1,11,1,1,15,1,1,5,1,1,7,1,1,5,1,0.87,6.74,0.74,0.87,6.34,0.74,0.92,5.37,0.84,0.91,5.37,0.82,0.87,5.66,0.74,0.8880000000000001,5.896,0.776
1955,1,5,1,1,5,1,1,5,1,-1,5,0,-1,1,0,0.87,6.73,0.74,0.87,6.32,0.74,0.92,5.37,0.84,0.9,5.37,0.8,0.86,5.62,0.72,0.884,5.882000000000001,0.768
1956,1,8,1,1,10,1,1,5,1,1,5,1,1,18,1,0.87,6.76,0.74,0.87,6.37,0.74,0.92,5.37,0.84,0.9,5.35,0.8,0.86,5.71,0.72,0.884,5.912000000000001,0.768
1957,1,5,1,1,5,1,1,5,1,1,8,1,1,7,1,0.87,6.76,0.74,0.87,6.37,0.74,0.92,5.37,0.84,0.9,5.38,0.8,0.86,5.73,0.72,0.884,5.922,0.768
1958,1,7,1,1,7,1,1,5,1,1,5,1,1,5,1,0.87,6.76,0.74,0.88,6.37,0.76,0.92,5.36,0.84,0.9,5.34,0.8,0.86,5.7,0.72,0.8859999999999999,5.906,0.7719999999999999
1959,1,6,1,1,7,1,-1,6,0,1,5,1,-1,4,0,0.88,6.81,0.76,0.88,6.39,0.76,0.91,5.37,0.82,0.9,5.34,0.8,0.85,5.67,0.7,0.884,5.9159999999999995,0.768
1960,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.81,0.76,0.88,6.39,0.76,0.91,5.37,0.82,0.9,5.34,0.8,0.85,5.67,0.7,0.884,5.9159999999999995,0.768
1961,1,5,1,1,8,1,1,5,1,1,7,1,1,5,1,0.88,6.8,0.76,0.88,6.4,0.76,0.91,5.36,0.82,0.9,5.36,0.8,0.85,5.67,0.7,0.884,5.917999999999999,0.768
1962,1,5,1,-1,4,0,1,5,1,1,5,1,1,6,1,0.88,6.8,0.76,0.87,6.37,0.74,0.91,5.36,0.82,0.9,5.36,0.8,0.85,5.66,0.7,0.882,5.91,0.764
1963,1,6,1,1,5,1,1,7,1,1,7,1,1,5,1,0.88,6.81,0.76,0.87,6.36,0.74,0.92,5.42,0.84,0.91,5.4,0.82,0.86,5.66,0.72,0.8880000000000001,5.930000000000001,0.776
1964,1,7,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.83,0.76,0.87,6.35,0.74,0.92,5.42,0.84,0.91,5.4,0.82,0.86,5.61,0.72,0.8880000000000001,5.922,0.776
1965,1,5,1,1,5,1,1,6,1,1,5,1,1,5,1,0.88,6.79,0.76,0.87,6.35,0.74,0.92,5.43,0.84,0.91,5.4,0.82,0.86,5.6,0.72,0.8880000000000001,5.914,0.776
1966,-1,2,0,1,6,1,1,7,1,1,5,1,1,5,1,0.87,6.76,0.74,0.87,6.36,0.74,0.92,5.42,0.84,0.91,5.4,0.82,0.86,5.59,0.72,0.8860000000000001,5.906,0.7719999999999999
1967,1,5,1,1,5,1,1,5,1,1,7,1,1,5,1,0.87,6.76,0.74,0.87,6.36,0.74,0.92,5.42,0.84,0.91,5.42,0.82,0.86,5.59,0.72,0.8860000000000001,5.91,0.7719999999999999
1968,1,6,1,1,5,1,-1,3,0,1,6,1,1,5,1,0.88,6.78,0.76,0.87,6.36,0.74,0.91,5.39,0.82,0.91,5.43,0.82,0.86,5.59,0.72,0.8860000000000001,5.91,0.7719999999999999
1969,1,7,1,-1,3,0,1,7,1,1,10,1,1,6,1,0.88,6.8,0.76,0.86,6.34,0.72,0.91,5.4,0.82,0.91,5.46,0.82,0.86,5.59,0.72,0.884,5.918,0.768
1970,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.79,0.76,0.86,6.34,0.72,0.91,5.4,0.82,0.91,5.41,0.82,0.86,5.57,0.72,0.884,5.902,0.768
1971,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.79,0.76,0.86,6.31,0.72,0.91,5.4,0.82,0.91,5.41,0.82,0.86,5.57,0.72,0.884,5.896,0.768
1972,1,6,1,1,8,1,1,5,1,-1,3,0,1,8,1,0.88,6.78,0.76,0.86,6.32,0.72,0.91,5.38,0.82,0.9,5.39,0.8,0.86,5.59,0.72,0.882,5.892,0.7639999999999999
1973,1,5,1,1,6,1,1,5,1,1,13,1,1,7,1,0.88,6.78,0.76,0.86,6.31,0.72,0.91,5.36,0.82,0.9,5.47,0.8,0.86,5.61,0.72,0.882,5.906,0.7639999999999999
1974,1,5,1,1,5,1,1,5,1,1,10,1,1,5,1,0.88,6.77,0.76,0.86,6.31,0.72,0.91,5.36,0.82,0.9,5.52,0.8,0.86,5.59,0.72,0.882,5.909999999999999,0.7639999999999999
1975,1,5,1,1,8,1,1,7,1,1,5,1,1,5,1,0.88,6.77,0.76,0.87,6.36,0.74,0.91,5.37,0.82,0.9,5.5,0.8,0.86,5.57,0.72,0.884,5.914,0.768
1976,1,5,1,1,10,1,1,5,1,1,5,1,1,5,1,0.88,6.77,0.76,0.87,6.41,0.74,0.91,5.36,0.82,0.9,5.49,0.8,0.86,5.56,0.72,0.884,5.918,0.768
1977,1,5,1,1,7,1,1,5,1,1,8,1,1,5,1,0.88,6.77,0.76,0.87,6.41,0.74,0.91,5.35,0.82,0.9,5.52,0.8,0.86,5.55,0.72,0.884,5.92,0.768
1978,1,7,1,1,5,1,1,7,1,1,5,1,1,5,1,0.88,6.79,0.76,0.87,6.41,0.74,0.91,5.37,0.82,0.9,5.52,0.8,0.87,5.55,0.74,0.8859999999999999,5.928,0.772
1979,-1,1,0,1,5,1,1,6,1,-1,4,0,1,5,1,0.87,6.75,0.74,0.87,6.39,0.74,0.91,5.38,0.82,0.89,5.5,0.78,0.88,5.58,0.76,0.884,5.92,0.768
1980,1,7,1,1,5,1,1,5,1,1,5,1,1,5,1,0.87,6.77,0.74,0.88,6.4,0.76,0.91,5.38,0.82,0.89,5.5,0.78,0.89,5.5,0.78,0.8880000000000001,5.91,0.776
1981,1,6,1,-1,4,0,-1,7,0,1,5,1,1,6,1,0.87,6.78,0.74,0.87,6.37,0.74,0.9,5.4,0.8,0.89,5.48,0.78,0.89,5.49,0.78,0.884,5.904000000000001,0.7680000000000001
1982,1,7,1,1,7,1,1,5,1,1,5,1,1,5,1,0.87,6.8,0.74,0.87,6.37,0.74,0.9,5.4,0.8,0.89,5.48,0.78,0.89,5.49,0.78,0.884,5.9079999999999995,0.7680000000000001
1983,1,6,1,1,6,1,-1,2,0,1,5,1,1,5,1,0.87,6.77,0.74,0.87,6.38,0.74,0.89,5.37,0.78,0.89,5.46,0.78,0.89,5.49,0.78,0.882,5.894,0.764
1984,1,9,1,1,7,1,1,8,1,1,6,1,1,5,1,0.87,6.81,0.74,0.87,6.4,0.74,0.9,5.44,0.8,0.89,5.47,0.78,0.9,5.5,0.8,0.8860000000000001,5.924,0.772
1985,1,5,1,1,5,1,1,7,1,1,5,1,1,7,1,0.87,6.81,0.74,0.87,6.39,0.74,0.9,5.44,0.8,0.89,5.47,0.78,0.91,5.44,0.82,0.8880000000000001,5.91,0.776
1986,1,5,1,1,5,1,-1,3,0,1,9,1,1,5,1,0.87,6.79,0.74,0.87,6.38,0.74,0.89,5.42,0.78,0.89,5.51,0.78,0.91,5.44,0.82,0.8859999999999999,5.908,0.772
1987,1,7,1,-1,4,0,1,10,1,1,5,1,1,5,1,0.87,6.81,0.74,0.86,6.37,0.72,0.89,5.47,0.78,0.89,5.5,0.78,0.91,5.44,0.82,0.884,5.918,0.768
1988,1,5,1,1,5,1,1,7,1,1,5,1,-1,1,0,0.87,6.75,0.74,0.86,6.37,0.72,0.89,5.49,0.78,0.89,5.48,0.78,0.9,5.37,0.8,0.882,5.892,0.764
1989,1,5,1,1,5,1,1,7,1,1,6,1,-1,1,0,0.87,6.75,0.74,0.86,6.37,0.72,0.89,5.51,0.78,0.89,5.49,0.78,0.89,5.33,0.78,0.8800000000000001,5.890000000000001,0.7600000000000001
1990,1,5,1,1,8,1,1,5,1,1,5,1,-1,19,0,0.87,6.75,0.74,0.86,6.4,0.72,0.89,5.51,0.78,0.89,5.49,0.78,0.88,5.47,0.76,0.8780000000000001,5.9239999999999995,0.756
1991,1,5,1,1,5,1,1,7,1,1,7,1,1,5,1,0.87,6.73,0.74,0.86,6.38,0.72,0.89,5.53,0.78,0.89,5.51,0.78,0.88,5.47,0.76,0.8780000000000001,5.9239999999999995,0.756
1992,1,5,1,1,7,1,1,5,1,1,5,1,1,5,1,0.87,6.73,0.74,0.86,6.4,0.72,0.89,5.53,0.78,0.89,5.51,0.78,0.88,5.47,0.76,0.8780000000000001,5.928,0.756
1993,1,6,1,1,5,1,1,5,1,1,5,1,1,5,1,0.87,6.74,0.74,0.86,6.38,0.72,0.89,5.53,0.78,0.89,5.51,0.78,0.88,5.46,0.76,0.8780000000000001,5.924000000000001,0.756
1994,1,7,1,1,6,1,1,5,1,1,7,1,1,5,1,0.87,6.69,0.74,0.86,6.39,0.72,0.9,5.55,0.8,0.89,5.52,0.78,0.88,5.44,0.76,0.8800000000000001,5.918,0.76
1995,1,7,1,1,6,1,1,5,1,1,6,1,1,5,1,0.88,6.72,0.76,0.86,6.4,0.72,0.9,5.55,0.8,0.89,5.51,0.78,0.88,5.44,0.76,0.882,5.924,0.764
1996,-1,1,0,1,7,1,1,5,1,1,8,1,1,5,1,0.87,6.68,0.74,0.86,6.42,0.72,0.9,5.54,0.8,0.89,5.54,0.78,0.88,5.44,0.76,0.8800000000000001,5.924,0.76
1997,1,5,1,1,10,1,1,7,1,1,5,1,1,5,1,0.87,6.66,0.74,0.86,6.45,0.72,0.9,5.56,0.8,0.89,5.51,0.78,0.89,5.45,0.78,0.882,5.926,0.764
1998,1,5,1,-1,3,0,-1,2,0,1,7,1,-1,3,0,0.87,6.65,0.74,0.85,6.41,0.7,0.9,5.56,0.8,0.89,5.53,0.78,0.88,5.43,0.76,0.8780000000000001,5.916,0.756
1999,1,5,1,1,6,1,1,7,1,1,5,1,1,5,1,0.87,6.65,0.74,0.85,6.42,0.7,0.9,5.58,0.8,0.89,5.53,0.78,0.88,5.43,0.76,0.8780000000000001,5.922,0.756
2000,1,5,1,1,5,1,1,5,1,1,6,1,1,7,1,0.87,6.65,0.74,0.85,6.38,0.7,0.9,5.56,0.8,0.89,5.54,0.78,0.88,5.43,0.76,0.8780000000000001,5.912,0.756
2001,1,5,1,1,5,1,-1,6,0,1,7,1,1,8,1,0.88,6.64,0.76,0.85,6.38,0.7,0.89,5.55,0.78,0.89,5.56,0.78,0.88,5.46,0.76,0.8780000000000001,5.918,0.756
2002,1,5,1,1,5,1,1,5,1,1,5,1,-1,3,0,0.88,6.62,0.76,0.85,6.38,0.7,0.89,5.55,0.78,0.9,5.59,0.8,0.87,5.42,0.74,0.8779999999999999,5.912000000000001,0.756
2003,-1,3,0,1,5,1,1,5,1,1,5,1,-1,1,0,0.87,6.6,0.74,0.85,6.38,0.7,0.89,5.55,0.78,0.9,5.59,0.8,0.86,5.38,0.72,0.874,5.9,0.7479999999999999
2004,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.64,0.76,0.86,6.39,0.72,0.89,5.55,0.78,0.9,5.57,0.8,0.86,5.38,0.72,0.8779999999999999,5.906,0.7559999999999999
2005,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.64,0.76,0.86,6.39,0.72,0.89,5.53,0.78,0.9,5.56,0.8,0.86,5.38,0.72,0.8779999999999999,5.8999999999999995,0.7559999999999999
2006,1,5,1,1,6,1,1,5,1,1,6,1,1,5,1,0.88,6.6,0.76,0.86,6.4,0.72,0.89,5.53,0.78,0.9,5.57,0.8,0.86,5.38,0.72,0.8779999999999999,5.896,0.7559999999999999
2007,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.58,0.76,0.86,6.4,0.72,0.89,5.53,0.78,0.9,5.57,0.8,0.86,5.36,0.72,0.8779999999999999,5.888,0.7559999999999999
2008,1,5,1,1,7,1,1,5,1,-1,2,0,1,5,1,0.88,6.58,0.76,0.86,6.42,0.72,0.89,5.51,0.78,0.89,5.54,0.78,0.86,5.36,0.72,0.876,5.882,0.752
2009,1,7,1,1,9,1,1,5,1,1,5,1,1,5,1,0.89,6.62,0.78,0.86,6.44,0.72,0.89,5.51,0.78,0.89,5.54,0.78,0.87,5.38,0.74,0.8800000000000001,5.898,0.7600000000000001
2010,-1,2,0,-1,3,0,1,5,1,-1,1,0,1,5,1,0.88,6.58,0.76,0.85,6.4,0.7,0.89,5.49,0.78,0.88,5.5,0.76,0.87,5.38,0.74,0.874,5.869999999999999,0.748
2011,1,7,1,1,6,1,1,5,1,1,8,1,1,5,1,0.88,6.58,0.76,0.85,6.41,0.7,0.89,5.49,0.78,0.88,5.5,0.76,0.87,5.36,0.74,0.874,5.868,0.748
2012,1,5,1,1,8,1,1,5,1,-1,5,0,1,5,1,0.88,6.58,0.76,0.86,6.45,0.72,0.89,5.49,0.78,0.87,5.5,0.74,0.87,5.36,0.74,0.874,5.876,0.748
2013,1,5,1,1,7,1,1,5,1,-1,4,0,1,6,1,0.88,6.55,0.76,0.87,6.49,0.74,0.89,5.49,0.78,0.86,5.49,0.72,0.88,5.39,0.76,0.876,5.882000000000001,0.752
2014,1,5,1,1,9,1,1,5,1,1,6,1,1,5,1,0.88,6.55,0.76,0.87,6.21,0.74,0.89,5.49,0.78,0.86,5.5,0.72,0.88,5.39,0.76,0.876,5.828,0.752
2015,1,5,1,1,5,1,1,7,1,1,5,1,1,7,1,0.88,6.55,0.76,0.87,6.19,0.74,0.89,5.49,0.78,0.86,5.5,0.72,0.88,5.41,0.76,0.876,5.828,0.752
2016,-1,5,0,1,7,1,1,5,1,1,5,1,-1,4,0,0.87,6.55,0.74,0.87,6.21,0.74,0.89,5.49,0.78,0.86,5.5,0.72,0.87,5.39,0.74,0.8719999999999999,5.828,0.744
2017,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.87,6.55,0.74,0.87,6.2,0.74,0.89,5.49,0.78,0.86,5.5,0.72,0.87,5.36,0.74,0.8719999999999999,5.82,0.744
2018,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.87,6.53,0.74,0.87,6.2,0.74,0.89,5.49,0.78,0.86,5.5,0.72,0.87,5.34,0.74,0.8719999999999999,5.811999999999999,0.744
2019,1,5,1,1,6,1,1,5,1,1,5,1,1,7,1,0.87,6.53,0.74,0.87,6.21,0.74,0.89,5.47,0.78,0.87,5.53,0.74,0.87,5.36,0.74,0.874,5.82,0.748
2020,1,5,1,1,6,1,1,5,1,1,5,1,1,5,1,0.87,6.53,0.74,0.87,6.22,0.74,0.89,5.45,0.78,0.87,5.52,0.74,0.87,5.36,0.74,0.874,5.816,0.748
2021,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.87,6.5,0.74,0.87,6.2,0.74,0.89,5.45,0.78,0.87,5.51,0.74,0.87,5.36,0.74,0.874,5.803999999999999,0.748
2022,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,0.88,6.53,0.76,0.87,6.19,0.74,0.9,5.47,0.8,0.87,5.51,0.74,0.87,5.32,0.74,0.8779999999999999,5.804,0.756
2023,1,5,1,1,5,1,1,5,1,-1,1,0,1,5,1,0.89,6.57,0.78,0.88,6.2,0.76,0.9,5.46,0.8,0.86,5.47,0.72,0.87,5.3,0.74,0.8799999999999999,5.8,0.76
2024,1,5,1,1,6,1,1,5,1,1,13,1,1,5,1,0.9,6.61,0.8,0.88,6.21,0.76,0.9,5.46,0.8,0.86,5.55,0.72,0.87,5.3,0.74,0.882,5.8260000000000005,0.764
