,Q_Rewards1,Q_noSteps1,Q_Accuracy1,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Overall_Accuracy,Overall_Steps,Overall_Reward
136,1,32,1,0.3,38.54,-0.4,0.3,38.54,-0.4
137,1,43,1,0.31,38.63,-0.38,0.31,38.63,-0.38
138,1,22,1,0.32,38.53,-0.36,0.32,38.53,-0.36
139,1,20,1,0.33,38.68,-0.34,0.33,38.68,-0.34
140,-1,18,0,0.33,38.59,-0.34,0.33,38.59,-0.34
141,-1,17,0,0.33,38.73,-0.34,0.33,38.73,-0.34
142,1,28,1,0.34,38.79,-0.32,0.34,38.79,-0.32
143,1,23,1,0.35,38.43,-0.3,0.35,38.43,-0.3
144,1,20,1,0.36,38.54,-0.28,0.36,38.54,-0.28
145,-1,10,0,0.36,38.6,-0.28,0.36,38.6,-0.28
146,1,20,1,0.37,38.27,-0.26,0.37,38.27,-0.26
147,1,19,1,0.38,38.15,-0.24,0.38,38.15,-0.24
148,1,18,1,0.39,38.04,-0.22,0.39,38.04,-0.22
149,1,18,1,0.4,37.98,-0.2,0.4,37.98,-0.2
150,1,21,1,0.41,37.95,-0.18,0.41,37.95,-0.18
151,1,31,1,0.42,37.74,-0.16,0.42,37.74,-0.16
152,1,23,1,0.43,37.55,-0.14,0.43,37.55,-0.14
153,1,18,1,0.44,37.41,-0.12,0.44,37.41,-0.12
154,1,24,1,0.45,37.32,-0.1,0.45,37.32,-0.1
155,1,26,1,0.46,37.48,-0.08,0.46,37.48,-0.08
156,1,18,1,0.47,37.04,-0.06,0.47,37.04,-0.06
157,1,17,1,0.48,36.86,-0.04,0.48,36.86,-0.04
158,1,27,1,0.49,37.07,-0.02,0.49,37.07,-0.02
159,1,20,1,0.5,36.99,0.0,0.5,36.99,0.0
160,1,19,1,0.51,36.87,0.02,0.51,36.87,0.02
161,1,17,1,0.52,36.53,0.04,0.52,36.53,0.04
162,1,19,1,0.53,36.45,0.06,0.53,36.45,0.06
163,1,20,1,0.54,36.39,0.08,0.54,36.39,0.08
164,1,19,1,0.55,36.13,0.1,0.55,36.13,0.1
165,1,21,1,0.56,35.98,0.12,0.56,35.98,0.12
166,1,17,1,0.56,34.52,0.12,0.56,34.52,0.12
167,1,17,1,0.57,34.3,0.14,0.57,34.3,0.14
168,1,19,1,0.58,34.05,0.16,0.58,34.05,0.16
169,1,21,1,0.59,33.47,0.18,0.59,33.47,0.18
170,1,17,1,0.6,33.2,0.2,0.6,33.2,0.2
171,1,20,1,0.61,32.91,0.22,0.61,32.91,0.22
172,1,18,1,0.62,32.33,0.24,0.62,32.33,0.24
173,1,21,1,0.63,32.31,0.26,0.63,32.31,0.26
174,1,17,1,0.64,32.39,0.28,0.64,32.39,0.28
175,-1,9,0,0.64,32.43,0.28,0.64,32.43,0.28
176,1,19,1,0.65,32.28,0.3,0.65,32.28,0.3
177,1,17,1,0.66,32.32,0.32,0.66,32.32,0.32
178,1,17,1,0.67,31.22,0.34,0.67,31.22,0.34
179,1,21,1,0.68,31.07,0.36,0.68,31.07,0.36
180,1,17,1,0.68,30.72,0.36,0.68,30.72,0.36
181,1,17,1,0.69,30.65,0.38,0.69,30.65,0.38
182,1,17,1,0.7,30.71,0.4,0.7,30.71,0.4
183,1,19,1,0.71,29.96,0.42,0.71,29.96,0.42
184,1,17,1,0.72,30.11,0.44,0.72,30.11,0.44
185,1,17,1,0.72,29.92,0.44,0.72,29.92,0.44
186,1,17,1,0.73,29.76,0.46,0.73,29.76,0.46
187,1,25,1,0.74,29.49,0.48,0.74,29.49,0.48
188,1,19,1,0.75,29.13,0.5,0.75,29.13,0.5
189,1,17,1,0.75,28.65,0.5,0.75,28.65,0.5
190,1,19,1,0.76,28.1,0.52,0.76,28.1,0.52
191,1,17,1,0.77,27.91,0.54,0.77,27.91,0.54
192,1,17,1,0.78,27.77,0.56,0.78,27.77,0.56
193,1,17,1,0.78,27.36,0.56,0.78,27.36,0.56
194,1,19,1,0.79,26.88,0.58,0.79,26.88,0.58
195,1,21,1,0.79,25.79,0.58,0.79,25.79,0.58
196,1,19,1,0.79,25.74,0.58,0.79,25.74,0.58
197,1,17,1,0.79,25.51,0.58,0.79,25.51,0.58
198,1,18,1,0.8,25.18,0.6,0.8,25.18,0.6
199,1,23,1,0.81,25.24,0.62,0.81,25.24,0.62
200,1,17,1,0.82,25.22,0.64,0.82,25.22,0.64
201,1,17,1,0.82,24.7,0.64,0.82,24.7,0.64
202,1,21,1,0.83,24.46,0.66,0.83,24.46,0.66
203,1,17,1,0.83,24.36,0.66,0.83,24.36,0.66
204,1,21,1,0.84,24.37,0.68,0.84,24.37,0.68
205,1,17,1,0.84,24.08,0.68,0.84,24.08,0.68
206,1,19,1,0.85,23.55,0.7,0.85,23.55,0.7
207,1,17,1,0.86,23.53,0.72,0.86,23.53,0.72
208,1,19,1,0.86,23.47,0.72,0.86,23.47,0.72
209,1,17,1,0.86,23.28,0.72,0.86,23.28,0.72
210,1,17,1,0.86,23.13,0.72,0.86,23.13,0.72
211,1,19,1,0.87,22.6,0.74,0.87,22.6,0.74
212,1,19,1,0.87,22.01,0.74,0.87,22.01,0.74
213,1,23,1,0.87,21.97,0.74,0.87,21.97,0.74
214,1,21,1,0.87,21.94,0.74,0.87,21.94,0.74
215,1,17,1,0.88,21.95,0.76,0.88,21.95,0.76
216,1,17,1,0.89,21.87,0.78,0.89,21.87,0.78
217,1,17,1,0.9,21.75,0.8,0.9,21.75,0.8
218,1,19,1,0.9,21.68,0.8,0.9,21.68,0.8
219,1,17,1,0.9,21.44,0.8,0.9,21.44,0.8
220,1,21,1,0.91,21.54,0.82,0.91,21.54,0.82
221,1,20,1,0.92,21.62,0.84,0.92,21.62,0.84
222,1,17,1,0.93,21.61,0.86,0.93,21.61,0.86
223,1,19,1,0.94,21.71,0.88,0.94,21.71,0.88
224,1,17,1,0.94,21.65,0.88,0.94,21.65,0.88
225,1,21,1,0.94,21.34,0.88,0.94,21.34,0.88
226,1,19,1,0.94,20.22,0.88,0.94,20.22,0.88
227,1,18,1,0.95,20.07,0.9,0.95,20.07,0.9
228,1,17,1,0.95,19.99,0.9,0.95,19.99,0.9
229,1,21,1,0.95,19.96,0.9,0.95,19.96,0.9
230,1,20,1,0.95,19.83,0.9,0.95,19.83,0.9
231,1,19,1,0.95,19.83,0.9,0.95,19.83,0.9
232,1,24,1,0.95,19.62,0.9,0.95,19.62,0.9
233,1,19,1,0.95,19.56,0.9,0.95,19.56,0.9
234,1,19,1,0.96,19.56,0.92,0.96,19.56,0.92
235,1,19,1,0.96,19.45,0.92,0.96,19.45,0.92
236,1,17,1,0.96,19.3,0.92,0.96,19.3,0.92
237,1,17,1,0.96,19.04,0.92,0.96,19.04,0.92
238,1,17,1,0.96,18.99,0.92,0.96,18.99,0.92
239,1,23,1,0.96,19.02,0.92,0.96,19.02,0.92
240,1,17,1,0.97,19.01,0.94,0.97,19.01,0.94
241,1,17,1,0.98,19.01,0.96,0.98,19.01,0.96
242,1,19,1,0.98,18.92,0.96,0.98,18.92,0.96
243,1,19,1,0.98,18.88,0.96,0.98,18.88,0.96
244,1,18,1,0.98,18.86,0.96,0.98,18.86,0.96
245,1,19,1,0.99,18.95,0.98,0.99,18.95,0.98
246,1,17,1,0.99,18.92,0.98,0.99,18.92,0.98
247,1,17,1,0.99,18.9,0.98,0.99,18.9,0.98
248,1,19,1,0.99,18.91,0.98,0.99,18.91,0.98
249,1,17,1,0.99,18.9,0.98,0.99,18.9,0.98
250,1,17,1,0.99,18.86,0.98,0.99,18.86,0.98
251,1,19,1,0.99,18.74,0.98,0.99,18.74,0.98
252,-1,18,0,0.98,18.69,0.96,0.98,18.69,0.96
253,1,20,1,0.98,18.71,0.96,0.98,18.71,0.96
254,1,22,1,0.98,18.69,0.96,0.98,18.69,0.96
255,1,17,1,0.98,18.6,0.96,0.98,18.6,0.96
256,1,19,1,0.98,18.61,0.96,0.98,18.61,0.96
257,1,17,1,0.98,18.61,0.96,0.98,18.61,0.96
258,1,17,1,0.98,18.51,0.96,0.98,18.51,0.96
259,1,17,1,0.98,18.48,0.96,0.98,18.48,0.96
260,1,24,1,0.98,18.53,0.96,0.98,18.53,0.96
261,1,27,1,0.98,18.63,0.96,0.98,18.63,0.96
262,1,19,1,0.98,18.63,0.96,0.98,18.63,0.96
263,1,19,1,0.98,18.62,0.96,0.98,18.62,0.96
264,1,21,1,0.98,18.64,0.96,0.98,18.64,0.96
265,1,19,1,0.98,18.62,0.96,0.98,18.62,0.96
266,-1,11,0,0.97,18.56,0.94,0.97,18.56,0.94
267,1,17,1,0.97,18.56,0.94,0.97,18.56,0.94
268,1,17,1,0.97,18.54,0.94,0.97,18.54,0.94
269,1,23,1,0.97,18.56,0.94,0.97,18.56,0.94
270,1,17,1,0.97,18.56,0.94,0.97,18.56,0.94
271,1,23,1,0.97,18.59,0.94,0.97,18.59,0.94
272,1,19,1,0.97,18.6,0.94,0.97,18.6,0.94
273,1,17,1,0.97,18.56,0.94,0.97,18.56,0.94
274,1,17,1,0.97,18.56,0.94,0.97,18.56,0.94
275,1,19,1,0.98,18.66,0.96,0.98,18.66,0.96
276,1,19,1,0.98,18.66,0.96,0.98,18.66,0.96
277,1,23,1,0.98,18.72,0.96,0.98,18.72,0.96
278,1,19,1,0.98,18.74,0.96,0.98,18.74,0.96
279,1,17,1,0.98,18.7,0.96,0.98,18.7,0.96
280,1,19,1,0.98,18.72,0.96,0.98,18.72,0.96
281,1,17,1,0.98,18.72,0.96,0.98,18.72,0.96
282,1,17,1,0.98,18.72,0.96,0.98,18.72,0.96
283,1,18,1,0.98,18.71,0.96,0.98,18.71,0.96
284,1,17,1,0.98,18.71,0.96,0.98,18.71,0.96
285,1,19,1,0.98,18.73,0.96,0.98,18.73,0.96
286,1,17,1,0.98,18.73,0.96,0.98,18.73,0.96
287,-1,9,0,0.97,18.57,0.94,0.97,18.57,0.94
288,1,21,1,0.97,18.59,0.94,0.97,18.59,0.94
289,1,20,1,0.97,18.62,0.94,0.97,18.62,0.94
290,1,21,1,0.97,18.64,0.94,0.97,18.64,0.94
291,1,17,1,0.97,18.64,0.94,0.97,18.64,0.94
292,1,17,1,0.97,18.64,0.94,0.97,18.64,0.94
293,1,17,1,0.97,18.64,0.94,0.97,18.64,0.94
294,1,19,1,0.97,18.64,0.94,0.97,18.64,0.94
295,1,21,1,0.97,18.64,0.94,0.97,18.64,0.94
296,1,23,1,0.97,18.68,0.94,0.97,18.68,0.94
297,-1,10,0,0.96,18.61,0.92,0.96,18.61,0.92
298,1,19,1,0.96,18.62,0.92,0.96,18.62,0.92
299,1,17,1,0.96,18.56,0.92,0.96,18.56,0.92
300,1,19,1,0.96,18.58,0.92,0.96,18.58,0.92
301,1,19,1,0.96,18.6,0.92,0.96,18.6,0.92
302,1,21,1,0.96,18.6,0.92,0.96,18.6,0.92
303,1,17,1,0.96,18.6,0.92,0.96,18.6,0.92
304,1,17,1,0.96,18.56,0.92,0.96,18.56,0.92
305,1,17,1,0.96,18.56,0.92,0.96,18.56,0.92
306,1,17,1,0.96,18.54,0.92,0.96,18.54,0.92
307,1,19,1,0.96,18.56,0.92,0.96,18.56,0.92
308,1,20,1,0.96,18.57,0.92,0.96,18.57,0.92
309,1,17,1,0.96,18.57,0.92,0.96,18.57,0.92
310,1,19,1,0.96,18.59,0.92,0.96,18.59,0.92
311,1,21,1,0.96,18.61,0.92,0.96,18.61,0.92
312,1,18,1,0.96,18.6,0.92,0.96,18.6,0.92
313,1,17,1,0.96,18.54,0.92,0.96,18.54,0.92
314,1,21,1,0.96,18.54,0.92,0.96,18.54,0.92
315,1,17,1,0.96,18.54,0.92,0.96,18.54,0.92
316,1,19,1,0.96,18.56,0.92,0.96,18.56,0.92
317,1,22,1,0.96,18.61,0.92,0.96,18.61,0.92
318,1,24,1,0.96,18.66,0.92,0.96,18.66,0.92
319,1,21,1,0.96,18.7,0.92,0.96,18.7,0.92
320,1,21,1,0.96,18.7,0.92,0.96,18.7,0.92
321,1,25,1,0.96,18.75,0.92,0.96,18.75,0.92
322,1,19,1,0.96,18.77,0.92,0.96,18.77,0.92
323,1,17,1,0.96,18.75,0.92,0.96,18.75,0.92
324,1,19,1,0.96,18.77,0.92,0.96,18.77,0.92
325,1,19,1,0.96,18.75,0.92,0.96,18.75,0.92
326,1,19,1,0.96,18.75,0.92,0.96,18.75,0.92
327,1,21,1,0.96,18.78,0.92,0.96,18.78,0.92
328,1,21,1,0.96,18.82,0.92,0.96,18.82,0.92
329,1,19,1,0.96,18.8,0.92,0.96,18.8,0.92
330,1,23,1,0.96,18.83,0.92,0.96,18.83,0.92
331,1,17,1,0.96,18.81,0.92,0.96,18.81,0.92
332,1,18,1,0.96,18.75,0.92,0.96,18.75,0.92
333,1,17,1,0.96,18.73,0.92,0.96,18.73,0.92
334,1,21,1,0.96,18.75,0.92,0.96,18.75,0.92
335,1,19,1,0.96,18.75,0.92,0.96,18.75,0.92
336,1,18,1,0.96,18.76,0.92,0.96,18.76,0.92
337,1,17,1,0.96,18.76,0.92,0.96,18.76,0.92
338,1,19,1,0.96,18.78,0.92,0.96,18.78,0.92
339,1,19,1,0.96,18.74,0.92,0.96,18.74,0.92
340,1,19,1,0.96,18.76,0.92,0.96,18.76,0.92
341,1,17,1,0.96,18.76,0.92,0.96,18.76,0.92
342,1,21,1,0.96,18.78,0.92,0.96,18.78,0.92
343,1,19,1,0.96,18.78,0.92,0.96,18.78,0.92
344,1,19,1,0.96,18.79,0.92,0.96,18.79,0.92
345,1,17,1,0.96,18.77,0.92,0.96,18.77,0.92
346,-1,7,0,0.95,18.67,0.9,0.95,18.67,0.9
347,1,19,1,0.95,18.69,0.9,0.95,18.69,0.9
348,1,25,1,0.95,18.75,0.9,0.95,18.75,0.9
349,-1,16,0,0.94,18.74,0.88,0.94,18.74,0.88
350,-1,9,0,0.93,18.66,0.86,0.93,18.66,0.86
351,1,19,1,0.93,18.66,0.86,0.93,18.66,0.86
352,1,21,1,0.94,18.69,0.88,0.94,18.69,0.88
353,1,17,1,0.94,18.66,0.88,0.94,18.66,0.88
354,1,17,1,0.94,18.61,0.88,0.94,18.61,0.88
355,1,17,1,0.94,18.61,0.88,0.94,18.61,0.88
356,1,19,1,0.94,18.61,0.88,0.94,18.61,0.88
357,1,19,1,0.94,18.63,0.88,0.94,18.63,0.88
358,-1,10,0,0.93,18.56,0.86,0.93,18.56,0.86
359,1,19,1,0.93,18.58,0.86,0.93,18.58,0.86
360,1,19,1,0.93,18.53,0.86,0.93,18.53,0.86
361,1,17,1,0.93,18.43,0.86,0.93,18.43,0.86
362,1,17,1,0.93,18.41,0.86,0.93,18.41,0.86
363,1,19,1,0.93,18.41,0.86,0.93,18.41,0.86
364,1,21,1,0.93,18.41,0.86,0.93,18.41,0.86
365,1,17,1,0.93,18.39,0.86,0.93,18.39,0.86
366,1,25,1,0.94,18.53,0.88,0.94,18.53,0.88
367,1,21,1,0.94,18.57,0.88,0.94,18.57,0.88
368,1,27,1,0.94,18.67,0.88,0.94,18.67,0.88
369,1,17,1,0.94,18.61,0.88,0.94,18.61,0.88
370,1,21,1,0.94,18.65,0.88,0.94,18.65,0.88
371,-1,5,0,0.93,18.47,0.86,0.93,18.47,0.86
