,FVMC_Rewards1,FVMC_noSteps1,FVMC_Accuracy1,Moving_Average_Accuracy1,Moving_Average_Step1,Moving_Average_Reward1,Overall_Accuracy,Overall_Steps,MC Overall_Reward
5206,1,5,1,0.92,5.35,0.84,0.92,5.35,0.84
5207,1,5,1,0.92,5.34,0.84,0.92,5.34,0.84
5208,-1,3,0,0.91,5.32,0.82,0.91,5.32,0.82
5209,-1,3,0,0.9,5.3,0.8,0.9,5.3,0.8
5210,1,5,1,0.9,5.29,0.8,0.9,5.29,0.8
5211,1,7,1,0.9,5.31,0.8,0.9,5.31,0.8
5212,1,5,1,0.9,5.3,0.8,0.9,5.3,0.8
5213,1,5,1,0.9,5.3,0.8,0.9,5.3,0.8
5214,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
5215,1,8,1,0.91,5.31,0.82,0.91,5.31,0.82
5216,1,5,1,0.92,5.3,0.84,0.92,5.3,0.84
5217,1,5,1,0.92,5.28,0.84,0.92,5.28,0.84
5218,1,5,1,0.92,5.26,0.84,0.92,5.26,0.84
5219,1,5,1,0.92,5.26,0.84,0.92,5.26,0.84
5220,1,7,1,0.92,5.27,0.84,0.92,5.27,0.84
5221,1,5,1,0.92,5.27,0.84,0.92,5.27,0.84
5222,1,5,1,0.92,5.27,0.84,0.92,5.27,0.84
5223,-1,1,0,0.91,5.23,0.82,0.91,5.23,0.82
5224,1,5,1,0.92,5.27,0.84,0.92,5.27,0.84
5225,1,5,1,0.92,5.24,0.84,0.92,5.24,0.84
5226,1,7,1,0.92,5.26,0.84,0.92,5.26,0.84
5227,1,7,1,0.92,5.28,0.84,0.92,5.28,0.84
5228,1,6,1,0.92,5.29,0.84,0.92,5.29,0.84
5229,1,5,1,0.92,5.28,0.84,0.92,5.28,0.84
5230,1,8,1,0.92,5.31,0.84,0.92,5.31,0.84
5231,1,5,1,0.92,5.31,0.84,0.92,5.31,0.84
5232,1,5,1,0.92,5.3,0.84,0.92,5.3,0.84
5233,-1,4,0,0.91,5.29,0.82,0.91,5.29,0.82
5234,-1,3,0,0.9,5.26,0.8,0.9,5.26,0.8
5235,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
5236,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
5237,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
5238,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
5239,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
5240,1,6,1,0.9,5.26,0.8,0.9,5.26,0.8
5241,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
5242,1,5,1,0.91,5.28,0.82,0.91,5.28,0.82
5243,1,5,1,0.91,5.28,0.82,0.91,5.28,0.82
5244,-1,2,0,0.9,5.25,0.8,0.9,5.25,0.8
5245,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
5246,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
5247,1,5,1,0.91,5.28,0.82,0.91,5.28,0.82
5248,1,7,1,0.91,5.3,0.82,0.91,5.3,0.82
5249,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
5250,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
5251,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
5252,1,7,1,0.91,5.3,0.82,0.91,5.3,0.82
5253,1,6,1,0.91,5.3,0.82,0.91,5.3,0.82
5254,1,6,1,0.91,5.29,0.82,0.91,5.29,0.82
5255,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
5256,1,5,1,0.91,5.29,0.82,0.91,5.29,0.82
5257,-1,1,0,0.9,5.2,0.8,0.9,5.2,0.8
5258,1,7,1,0.91,5.24,0.82,0.91,5.24,0.82
5259,-1,1,0,0.9,5.2,0.8,0.9,5.2,0.8
5260,1,8,1,0.9,5.22,0.8,0.9,5.22,0.8
5261,1,5,1,0.9,5.22,0.8,0.9,5.22,0.8
5262,-1,3,0,0.89,5.2,0.78,0.89,5.2,0.78
5263,1,5,1,0.89,5.2,0.78,0.89,5.2,0.78
5264,1,5,1,0.89,5.19,0.78,0.89,5.19,0.78
5265,1,5,1,0.89,5.19,0.78,0.89,5.19,0.78
5266,1,5,1,0.89,5.18,0.78,0.89,5.18,0.78
5267,1,5,1,0.89,5.18,0.78,0.89,5.18,0.78
5268,1,5,1,0.89,5.18,0.78,0.89,5.18,0.78
5269,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5270,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5271,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5272,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5273,1,5,1,0.89,5.14,0.78,0.89,5.14,0.78
5274,1,6,1,0.89,5.15,0.78,0.89,5.15,0.78
5275,1,7,1,0.89,5.17,0.78,0.89,5.17,0.78
5276,1,6,1,0.89,5.16,0.78,0.89,5.16,0.78
5277,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5278,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5279,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5280,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5281,1,9,1,0.89,5.18,0.78,0.89,5.18,0.78
5282,1,5,1,0.89,5.18,0.78,0.89,5.18,0.78
5283,1,9,1,0.9,5.23,0.8,0.9,5.23,0.8
5284,1,5,1,0.9,5.23,0.8,0.9,5.23,0.8
5285,1,5,1,0.9,5.23,0.8,0.9,5.23,0.8
5286,1,5,1,0.9,5.21,0.8,0.9,5.21,0.8
5287,1,5,1,0.9,5.21,0.8,0.9,5.21,0.8
5288,-1,1,0,0.89,5.17,0.78,0.89,5.17,0.78
5289,1,5,1,0.89,5.17,0.78,0.89,5.17,0.78
5290,1,5,1,0.89,5.17,0.78,0.89,5.17,0.78
5291,1,5,1,0.89,5.17,0.78,0.89,5.17,0.78
5292,1,6,1,0.89,5.16,0.78,0.89,5.16,0.78
5293,1,7,1,0.89,5.18,0.78,0.89,5.18,0.78
5294,1,7,1,0.89,5.2,0.78,0.89,5.2,0.78
5295,1,6,1,0.89,5.21,0.78,0.89,5.21,0.78
5296,1,5,1,0.89,5.19,0.78,0.89,5.19,0.78
5297,1,5,1,0.89,5.18,0.78,0.89,5.18,0.78
5298,1,7,1,0.89,5.2,0.78,0.89,5.2,0.78
5299,1,5,1,0.89,5.2,0.78,0.89,5.2,0.78
5300,-1,3,0,0.88,5.18,0.76,0.88,5.18,0.76
5301,1,5,1,0.88,5.18,0.76,0.88,5.18,0.76
5302,1,5,1,0.89,5.19,0.78,0.89,5.19,0.78
5303,1,5,1,0.89,5.17,0.78,0.89,5.17,0.78
5304,-1,4,0,0.88,5.16,0.76,0.88,5.16,0.76
5305,1,5,1,0.88,5.16,0.76,0.88,5.16,0.76
5306,1,5,1,0.88,5.16,0.76,0.88,5.16,0.76
5307,1,5,1,0.88,5.16,0.76,0.88,5.16,0.76
5308,-1,1,0,0.88,5.14,0.76,0.88,5.14,0.76
5309,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5310,1,6,1,0.89,5.17,0.78,0.89,5.17,0.78
5311,-1,2,0,0.88,5.12,0.76,0.88,5.12,0.76
5312,1,5,1,0.88,5.12,0.76,0.88,5.12,0.76
5313,1,6,1,0.88,5.13,0.76,0.88,5.13,0.76
5314,1,6,1,0.88,5.14,0.76,0.88,5.14,0.76
5315,1,5,1,0.88,5.11,0.76,0.88,5.11,0.76
5316,1,5,1,0.88,5.11,0.76,0.88,5.11,0.76
5317,1,5,1,0.88,5.11,0.76,0.88,5.11,0.76
5318,1,5,1,0.88,5.11,0.76,0.88,5.11,0.76
5319,1,7,1,0.88,5.13,0.76,0.88,5.13,0.76
5320,-1,1,0,0.87,5.07,0.74,0.87,5.07,0.74
5321,1,6,1,0.87,5.08,0.74,0.87,5.08,0.74
5322,1,5,1,0.87,5.08,0.74,0.87,5.08,0.74
5323,1,5,1,0.88,5.12,0.76,0.88,5.12,0.76
5324,1,5,1,0.88,5.12,0.76,0.88,5.12,0.76
5325,-1,2,0,0.87,5.09,0.74,0.87,5.09,0.74
5326,1,5,1,0.87,5.07,0.74,0.87,5.07,0.74
5327,1,5,1,0.87,5.05,0.74,0.87,5.05,0.74
5328,1,7,1,0.87,5.06,0.74,0.87,5.06,0.74
5329,-1,3,0,0.86,5.04,0.72,0.86,5.04,0.72
5330,1,5,1,0.86,5.01,0.72,0.86,5.01,0.72
5331,1,5,1,0.86,5.01,0.72,0.86,5.01,0.72
5332,1,7,1,0.86,5.03,0.72,0.86,5.03,0.72
5333,1,6,1,0.87,5.05,0.74,0.87,5.05,0.74
5334,1,7,1,0.88,5.09,0.76,0.88,5.09,0.76
5335,1,5,1,0.88,5.09,0.76,0.88,5.09,0.76
5336,1,5,1,0.88,5.09,0.76,0.88,5.09,0.76
5337,1,5,1,0.88,5.09,0.76,0.88,5.09,0.76
5338,1,5,1,0.88,5.09,0.76,0.88,5.09,0.76
5339,1,6,1,0.88,5.1,0.76,0.88,5.1,0.76
5340,1,6,1,0.88,5.1,0.76,0.88,5.1,0.76
5341,1,5,1,0.88,5.1,0.76,0.88,5.1,0.76
5342,1,5,1,0.88,5.1,0.76,0.88,5.1,0.76
5343,1,7,1,0.88,5.12,0.76,0.88,5.12,0.76
5344,1,5,1,0.89,5.15,0.78,0.89,5.15,0.78
5345,1,5,1,0.89,5.15,0.78,0.89,5.15,0.78
5346,1,5,1,0.89,5.15,0.78,0.89,5.15,0.78
5347,1,6,1,0.89,5.16,0.78,0.89,5.16,0.78
5348,1,5,1,0.89,5.14,0.78,0.89,5.14,0.78
5349,1,7,1,0.89,5.16,0.78,0.89,5.16,0.78
5350,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5351,1,5,1,0.89,5.16,0.78,0.89,5.16,0.78
5352,1,5,1,0.89,5.14,0.78,0.89,5.14,0.78
5353,1,5,1,0.89,5.13,0.78,0.89,5.13,0.78
5354,1,5,1,0.89,5.12,0.78,0.89,5.12,0.78
5355,1,5,1,0.89,5.12,0.78,0.89,5.12,0.78
5356,1,5,1,0.89,5.12,0.78,0.89,5.12,0.78
5357,1,5,1,0.9,5.16,0.8,0.9,5.16,0.8
5358,1,5,1,0.9,5.14,0.8,0.9,5.14,0.8
5359,1,5,1,0.91,5.18,0.82,0.91,5.18,0.82
5360,1,5,1,0.91,5.15,0.82,0.91,5.15,0.82
5361,1,6,1,0.91,5.16,0.82,0.91,5.16,0.82
5362,1,5,1,0.92,5.18,0.84,0.92,5.18,0.84
5363,1,5,1,0.92,5.18,0.84,0.92,5.18,0.84
5364,-1,2,0,0.91,5.15,0.82,0.91,5.15,0.82
5365,1,6,1,0.91,5.16,0.82,0.91,5.16,0.82
5366,1,5,1,0.91,5.16,0.82,0.91,5.16,0.82
5367,1,5,1,0.91,5.16,0.82,0.91,5.16,0.82
5368,1,6,1,0.91,5.17,0.82,0.91,5.17,0.82
5369,1,6,1,0.91,5.18,0.82,0.91,5.18,0.82
5370,1,5,1,0.91,5.18,0.82,0.91,5.18,0.82
5371,1,7,1,0.91,5.2,0.82,0.91,5.2,0.82
5372,1,5,1,0.91,5.2,0.82,0.91,5.2,0.82
5373,1,5,1,0.91,5.2,0.82,0.91,5.2,0.82
5374,1,5,1,0.91,5.19,0.82,0.91,5.19,0.82
5375,1,5,1,0.91,5.17,0.82,0.91,5.17,0.82
5376,1,5,1,0.91,5.16,0.82,0.91,5.16,0.82
5377,1,5,1,0.91,5.16,0.82,0.91,5.16,0.82
5378,-1,4,0,0.9,5.15,0.8,0.9,5.15,0.8
5379,1,5,1,0.9,5.15,0.8,0.9,5.15,0.8
5380,1,5,1,0.9,5.15,0.8,0.9,5.15,0.8
5381,1,5,1,0.9,5.11,0.8,0.9,5.11,0.8
5382,1,7,1,0.9,5.13,0.8,0.9,5.13,0.8
5383,1,5,1,0.9,5.09,0.8,0.9,5.09,0.8
5384,1,6,1,0.9,5.1,0.8,0.9,5.1,0.8
5385,1,5,1,0.9,5.1,0.8,0.9,5.1,0.8
5386,1,9,1,0.9,5.14,0.8,0.9,5.14,0.8
5387,-1,1,0,0.89,5.1,0.78,0.89,5.1,0.78
5388,1,5,1,0.9,5.14,0.8,0.9,5.14,0.8
5389,1,5,1,0.9,5.14,0.8,0.9,5.14,0.8
5390,1,5,1,0.9,5.14,0.8,0.9,5.14,0.8
5391,1,5,1,0.9,5.14,0.8,0.9,5.14,0.8
5392,1,5,1,0.9,5.13,0.8,0.9,5.13,0.8
5393,1,6,1,0.9,5.12,0.8,0.9,5.12,0.8
5394,1,5,1,0.9,5.1,0.8,0.9,5.1,0.8
5395,1,5,1,0.9,5.09,0.8,0.9,5.09,0.8
5396,1,6,1,0.9,5.1,0.8,0.9,5.1,0.8
5397,-1,2,0,0.89,5.07,0.78,0.89,5.07,0.78
5398,-1,4,0,0.88,5.04,0.76,0.88,5.04,0.76
5399,1,5,1,0.88,5.04,0.76,0.88,5.04,0.76
5400,1,5,1,0.89,5.06,0.78,0.89,5.06,0.78
5401,1,7,1,0.89,5.08,0.78,0.89,5.08,0.78
5402,1,5,1,0.89,5.08,0.78,0.89,5.08,0.78
5403,1,8,1,0.89,5.11,0.78,0.89,5.11,0.78
5404,1,5,1,0.9,5.12,0.8,0.9,5.12,0.8
5405,1,5,1,0.9,5.12,0.8,0.9,5.12,0.8
5406,1,9,1,0.9,5.16,0.8,0.9,5.16,0.8
5407,1,5,1,0.9,5.16,0.8,0.9,5.16,0.8
5408,1,5,1,0.91,5.2,0.82,0.91,5.2,0.82
5409,1,5,1,0.91,5.2,0.82,0.91,5.2,0.82
5410,1,5,1,0.91,5.19,0.82,0.91,5.19,0.82
5411,1,5,1,0.92,5.22,0.84,0.92,5.22,0.84
5412,1,5,1,0.92,5.22,0.84,0.92,5.22,0.84
5413,1,6,1,0.92,5.22,0.84,0.92,5.22,0.84
5414,1,5,1,0.92,5.21,0.84,0.92,5.21,0.84
5415,1,5,1,0.92,5.21,0.84,0.92,5.21,0.84
5416,1,7,1,0.92,5.23,0.84,0.92,5.23,0.84
5417,1,5,1,0.92,5.23,0.84,0.92,5.23,0.84
5418,1,5,1,0.92,5.23,0.84,0.92,5.23,0.84
5419,1,5,1,0.92,5.21,0.84,0.92,5.21,0.84
5420,1,5,1,0.93,5.25,0.86,0.93,5.25,0.86
5421,1,5,1,0.93,5.24,0.86,0.93,5.24,0.86
5422,1,6,1,0.93,5.25,0.86,0.93,5.25,0.86
5423,1,5,1,0.93,5.25,0.86,0.93,5.25,0.86
5424,1,7,1,0.93,5.27,0.86,0.93,5.27,0.86
5425,1,5,1,0.94,5.3,0.88,0.94,5.3,0.88
5426,1,7,1,0.94,5.32,0.88,0.94,5.32,0.88
5427,1,5,1,0.94,5.32,0.88,0.94,5.32,0.88
5428,1,5,1,0.94,5.3,0.88,0.94,5.3,0.88
5429,1,5,1,0.95,5.32,0.9,0.95,5.32,0.9
5430,1,5,1,0.95,5.32,0.9,0.95,5.32,0.9
5431,1,5,1,0.95,5.32,0.9,0.95,5.32,0.9
5432,1,5,1,0.95,5.3,0.9,0.95,5.3,0.9
5433,-1,2,0,0.94,5.26,0.88,0.94,5.26,0.88
5434,1,5,1,0.94,5.24,0.88,0.94,5.24,0.88
5435,1,5,1,0.94,5.24,0.88,0.94,5.24,0.88
5436,1,5,1,0.94,5.24,0.88,0.94,5.24,0.88
5437,1,5,1,0.94,5.24,0.88,0.94,5.24,0.88
5438,1,5,1,0.94,5.24,0.88,0.94,5.24,0.88
5439,1,5,1,0.94,5.23,0.88,0.94,5.23,0.88
5440,1,5,1,0.94,5.22,0.88,0.94,5.22,0.88
5441,-1,3,0,0.93,5.2,0.86,0.93,5.2,0.86
5442,-1,4,0,0.92,5.19,0.84,0.92,5.19,0.84
5443,-1,2,0,0.91,5.14,0.82,0.91,5.14,0.82
5444,1,6,1,0.91,5.15,0.82,0.91,5.15,0.82
5445,1,6,1,0.91,5.16,0.82,0.91,5.16,0.82
5446,1,5,1,0.91,5.16,0.82,0.91,5.16,0.82
5447,1,6,1,0.91,5.16,0.82,0.91,5.16,0.82
5448,1,7,1,0.91,5.18,0.82,0.91,5.18,0.82
5449,1,6,1,0.91,5.17,0.82,0.91,5.17,0.82
5450,1,5,1,0.91,5.17,0.82,0.91,5.17,0.82
5451,1,5,1,0.91,5.17,0.82,0.91,5.17,0.82
5452,1,6,1,0.91,5.18,0.82,0.91,5.18,0.82
5453,1,5,1,0.91,5.18,0.82,0.91,5.18,0.82
5454,1,5,1,0.91,5.18,0.82,0.91,5.18,0.82
5455,1,5,1,0.91,5.18,0.82,0.91,5.18,0.82
5456,1,6,1,0.91,5.19,0.82,0.91,5.19,0.82
5457,1,7,1,0.91,5.21,0.82,0.91,5.21,0.82
5458,1,5,1,0.91,5.21,0.82,0.91,5.21,0.82
5459,1,7,1,0.91,5.23,0.82,0.91,5.23,0.82
5460,1,7,1,0.91,5.25,0.82,0.91,5.25,0.82
5461,1,5,1,0.91,5.24,0.82,0.91,5.24,0.82
5462,1,6,1,0.91,5.25,0.82,0.91,5.25,0.82
5463,-1,3,0,0.9,5.23,0.8,0.9,5.23,0.8
5464,1,7,1,0.91,5.28,0.82,0.91,5.28,0.82
5465,1,5,1,0.91,5.27,0.82,0.91,5.27,0.82
5466,1,5,1,0.91,5.27,0.82,0.91,5.27,0.82
5467,-1,5,0,0.9,5.27,0.8,0.9,5.27,0.8
5468,1,7,1,0.9,5.28,0.8,0.9,5.28,0.8
5469,1,6,1,0.9,5.28,0.8,0.9,5.28,0.8
5470,1,5,1,0.9,5.28,0.8,0.9,5.28,0.8
5471,1,7,1,0.9,5.28,0.8,0.9,5.28,0.8
5472,1,5,1,0.9,5.28,0.8,0.9,5.28,0.8
5473,1,5,1,0.9,5.28,0.8,0.9,5.28,0.8
5474,1,5,1,0.9,5.28,0.8,0.9,5.28,0.8
5475,1,6,1,0.9,5.29,0.8,0.9,5.29,0.8
5476,1,8,1,0.9,5.32,0.8,0.9,5.32,0.8
5477,1,5,1,0.9,5.32,0.8,0.9,5.32,0.8
5478,1,5,1,0.91,5.33,0.82,0.91,5.33,0.82
5479,1,6,1,0.91,5.34,0.82,0.91,5.34,0.82
5480,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
5481,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
5482,1,8,1,0.91,5.35,0.82,0.91,5.35,0.82
5483,1,5,1,0.91,5.35,0.82,0.91,5.35,0.82
5484,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
5485,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
5486,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
5487,1,6,1,0.92,5.35,0.84,0.92,5.35,0.84
5488,-1,3,0,0.91,5.33,0.82,0.91,5.33,0.82
5489,1,5,1,0.91,5.33,0.82,0.91,5.33,0.82
5490,1,6,1,0.91,5.34,0.82,0.91,5.34,0.82
5491,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
5492,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
5493,-1,4,0,0.9,5.32,0.8,0.9,5.32,0.8
5494,1,7,1,0.9,5.34,0.8,0.9,5.34,0.8
5495,1,5,1,0.9,5.34,0.8,0.9,5.34,0.8
5496,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
5497,1,5,1,0.91,5.36,0.82,0.91,5.36,0.82
5498,-1,1,0,0.91,5.33,0.82,0.91,5.33,0.82
5499,1,6,1,0.91,5.34,0.82,0.91,5.34,0.82
5500,1,5,1,0.91,5.34,0.82,0.91,5.34,0.82
5501,1,5,1,0.91,5.32,0.82,0.91,5.32,0.82
5502,1,5,1,0.91,5.32,0.82,0.91,5.32,0.82
5503,1,6,1,0.91,5.3,0.82,0.91,5.3,0.82
5504,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
5505,1,5,1,0.91,5.3,0.82,0.91,5.3,0.82
5506,1,7,1,0.91,5.28,0.82,0.91,5.28,0.82
5507,1,5,1,0.91,5.28,0.82,0.91,5.28,0.82
5508,-1,2,0,0.9,5.25,0.8,0.9,5.25,0.8
5509,1,5,1,0.9,5.25,0.8,0.9,5.25,0.8
5510,-1,1,0,0.89,5.21,0.78,0.89,5.21,0.78
5511,1,7,1,0.89,5.23,0.78,0.89,5.23,0.78
5512,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
5513,1,5,1,0.89,5.22,0.78,0.89,5.22,0.78
5514,1,5,1,0.89,5.22,0.78,0.89,5.22,0.78
5515,1,5,1,0.89,5.22,0.78,0.89,5.22,0.78
5516,1,5,1,0.89,5.2,0.78,0.89,5.2,0.78
5517,1,5,1,0.89,5.2,0.78,0.89,5.2,0.78
5518,1,7,1,0.89,5.22,0.78,0.89,5.22,0.78
5519,1,5,1,0.89,5.22,0.78,0.89,5.22,0.78
5520,1,7,1,0.89,5.24,0.78,0.89,5.24,0.78
5521,1,7,1,0.89,5.26,0.78,0.89,5.26,0.78
5522,1,10,1,0.89,5.3,0.78,0.89,5.3,0.78
5523,1,6,1,0.89,5.31,0.78,0.89,5.31,0.78
5524,1,5,1,0.89,5.29,0.78,0.89,5.29,0.78
5525,1,8,1,0.89,5.32,0.78,0.89,5.32,0.78
5526,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
5527,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
5528,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
5529,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
5530,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
5531,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
5532,1,8,1,0.89,5.33,0.78,0.89,5.33,0.78
5533,1,5,1,0.9,5.36,0.8,0.9,5.36,0.8
5534,1,5,1,0.9,5.36,0.8,0.9,5.36,0.8
5535,1,5,1,0.9,5.36,0.8,0.9,5.36,0.8
5536,1,5,1,0.9,5.36,0.8,0.9,5.36,0.8
5537,-1,4,0,0.89,5.35,0.78,0.89,5.35,0.78
5538,1,7,1,0.89,5.37,0.78,0.89,5.37,0.78
5539,1,5,1,0.89,5.37,0.78,0.89,5.37,0.78
5540,-1,2,0,0.88,5.34,0.76,0.88,5.34,0.76
5541,1,5,1,0.89,5.36,0.78,0.89,5.36,0.78
5542,1,5,1,0.9,5.37,0.8,0.9,5.37,0.8
5543,1,5,1,0.91,5.4,0.82,0.91,5.4,0.82
5544,1,5,1,0.91,5.39,0.82,0.91,5.39,0.82
5545,-1,3,0,0.9,5.36,0.8,0.9,5.36,0.8
5546,1,5,1,0.9,5.36,0.8,0.9,5.36,0.8
5547,1,5,1,0.9,5.35,0.8,0.9,5.35,0.8
5548,1,5,1,0.9,5.33,0.8,0.9,5.33,0.8
5549,1,7,1,0.9,5.34,0.8,0.9,5.34,0.8
5550,-1,2,0,0.89,5.31,0.78,0.89,5.31,0.78
5551,1,5,1,0.89,5.31,0.78,0.89,5.31,0.78
5552,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
5553,1,5,1,0.89,5.3,0.78,0.89,5.3,0.78
5554,-1,1,0,0.88,5.26,0.76,0.88,5.26,0.76
5555,1,6,1,0.88,5.27,0.76,0.88,5.27,0.76
5556,1,5,1,0.88,5.26,0.76,0.88,5.26,0.76
5557,1,5,1,0.88,5.24,0.76,0.88,5.24,0.76
5558,1,5,1,0.88,5.24,0.76,0.88,5.24,0.76
5559,1,6,1,0.88,5.23,0.76,0.88,5.23,0.76
5560,1,5,1,0.88,5.21,0.76,0.88,5.21,0.76
5561,-1,6,0,0.87,5.22,0.74,0.87,5.22,0.74
5562,1,5,1,0.87,5.21,0.74,0.87,5.21,0.74
5563,1,5,1,0.88,5.23,0.76,0.88,5.23,0.76
5564,1,7,1,0.88,5.23,0.76,0.88,5.23,0.76
5565,1,5,1,0.88,5.23,0.76,0.88,5.23,0.76
5566,1,5,1,0.88,5.23,0.76,0.88,5.23,0.76
5567,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
5568,1,5,1,0.89,5.21,0.78,0.89,5.21,0.78
5569,1,5,1,0.89,5.2,0.78,0.89,5.2,0.78
5570,1,5,1,0.89,5.2,0.78,0.89,5.2,0.78
5571,1,7,1,0.89,5.2,0.78,0.89,5.2,0.78
5572,1,5,1,0.89,5.2,0.78,0.89,5.2,0.78
5573,1,9,1,0.89,5.24,0.78,0.89,5.24,0.78
5574,1,5,1,0.89,5.24,0.78,0.89,5.24,0.78
5575,1,5,1,0.89,5.23,0.78,0.89,5.23,0.78
5576,1,5,1,0.89,5.2,0.78,0.89,5.2,0.78
5577,-1,4,0,0.88,5.19,0.76,0.88,5.19,0.76
5578,1,5,1,0.88,5.19,0.76,0.88,5.19,0.76
5579,1,5,1,0.88,5.18,0.76,0.88,5.18,0.76
5580,1,6,1,0.88,5.19,0.76,0.88,5.19,0.76
5581,1,5,1,0.88,5.19,0.76,0.88,5.19,0.76
5582,1,11,1,0.88,5.22,0.76,0.88,5.22,0.76
5583,1,5,1,0.88,5.22,0.76,0.88,5.22,0.76
5584,1,6,1,0.88,5.23,0.76,0.88,5.23,0.76
5585,1,5,1,0.88,5.23,0.76,0.88,5.23,0.76
5586,1,5,1,0.88,5.23,0.76,0.88,5.23,0.76
5587,1,7,1,0.88,5.24,0.76,0.88,5.24,0.76
5588,1,5,1,0.89,5.26,0.78,0.89,5.26,0.78
5589,1,5,1,0.89,5.26,0.78,0.89,5.26,0.78
5590,1,5,1,0.89,5.25,0.78,0.89,5.25,0.78
5591,1,8,1,0.89,5.28,0.78,0.89,5.28,0.78
5592,1,6,1,0.89,5.29,0.78,0.89,5.29,0.78
5593,1,5,1,0.9,5.3,0.8,0.9,5.3,0.8
5594,1,5,1,0.9,5.28,0.8,0.9,5.28,0.8
5595,1,9,1,0.9,5.32,0.8,0.9,5.32,0.8
5596,1,7,1,0.9,5.34,0.8,0.9,5.34,0.8
5597,1,5,1,0.9,5.34,0.8,0.9,5.34,0.8
5598,1,5,1,0.91,5.38,0.82,0.91,5.38,0.82
5599,-1,5,0,0.9,5.37,0.8,0.9,5.37,0.8
5600,1,5,1,0.9,5.37,0.8,0.9,5.37,0.8
5601,1,7,1,0.9,5.39,0.8,0.9,5.39,0.8
5602,1,5,1,0.9,5.39,0.8,0.9,5.39,0.8
5603,1,7,1,0.9,5.4,0.8,0.9,5.4,0.8
5604,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
5605,1,5,1,0.9,5.4,0.8,0.9,5.4,0.8
5606,-1,3,0,0.89,5.36,0.78,0.89,5.36,0.78
5607,-1,3,0,0.88,5.34,0.76,0.88,5.34,0.76
5608,1,5,1,0.89,5.37,0.78,0.89,5.37,0.78
5609,1,5,1,0.89,5.37,0.78,0.89,5.37,0.78
5610,1,6,1,0.9,5.42,0.8,0.9,5.42,0.8
5611,1,7,1,0.9,5.42,0.8,0.9,5.42,0.8
5612,1,5,1,0.9,5.42,0.8,0.9,5.42,0.8
5613,1,7,1,0.9,5.44,0.8,0.9,5.44,0.8
5614,1,6,1,0.9,5.45,0.8,0.9,5.45,0.8
5615,1,5,1,0.9,5.45,0.8,0.9,5.45,0.8
5616,1,5,1,0.9,5.45,0.8,0.9,5.45,0.8
5617,-1,1,0,0.89,5.41,0.78,0.89,5.41,0.78
5618,1,5,1,0.89,5.39,0.78,0.89,5.39,0.78
5619,-1,4,0,0.88,5.38,0.76,0.88,5.38,0.76
5620,1,7,1,0.88,5.38,0.76,0.88,5.38,0.76
5621,1,5,1,0.88,5.36,0.76,0.88,5.36,0.76
5622,1,5,1,0.88,5.31,0.76,0.88,5.31,0.76
5623,1,5,1,0.88,5.3,0.76,0.88,5.3,0.76
5624,1,5,1,0.88,5.3,0.76,0.88,5.3,0.76
